Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Coal Supply Region	Production (short tons)	Average Employees	Labor Hours
2013	4609462	Clearco Prep & Loadout Facilit	West Virginia (Southern)	Greenbrier	Active, men working, not producing	Surface	Indepedent Producer Operator	Preparation Plant	South Fork Coal Co., Llc	1295 Ashford Hill Road, Ashford, WV 25009	 	Appalachia Central	0	5	9,770
2013	4602737	Nancy	West Virginia (Northern)	Harrison	Active	Surface	Indepedent Producer Operator	Mine only	Ten-A-Coal Company	Rte 4, Box 253, Clarksburg, WV 26301	 	Appalachia Northern	19,346	4	6,660
2013	4609060	#4 Mine	West Virginia (Northern)	Harrison	Active	Underground	Operating Subsidiary	Mine only	Ten-Mile Coal Co., Inc.	P.O. Box 549, Dellslow, WV 26531	 	Appalachia Northern	433,570	89	190,924
2013	4603085	South Hollow Plant-Emerald Pro	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Preparation Plant	Emerald Processing Llc	P.O. Box 189, Comfort, WV 25049	 	Appalachia Central	0	46	111,377
2013	4603317	Mammoth Coal  Processing Pl &	West Virginia (Southern)	Kanawha	Active	Surface	Operating Subsidiary	Preparation Plant	Mammoth Coal Co.	P.O. Box 150, Cannelton, WV 25036	 	Appalachia Central	0	22	48,141
2013	4603317	Mammoth Coal  Processing Pl &	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Preparation Plant	Mammoth Coal Co.	P.O. Box 150, Cannelton, WV 25036	 	Appalachia Central	0	45	97,741
2013	4604718	Slaughter Creek Prep Plant	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Preparation Plant	Hanover Resources Llc	476 Ragland Road, Beckley, WV 25802	 	Appalachia Central	0	3	9,830
2013	4604718	Slaughter Creek Prep Plant	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Hanover Resources Llc	476 Ragland Road, Beckley, WV 25802	 	Appalachia Central	0	19	55,702
2013	4605437	American Eagle Mine	West Virginia (Southern)	Kanawha	Active	Underground	Contractor	Mine only	Speed Mining, Llc	P.O. Box 99, Dawes, WV 25054	 	Appalachia Central	2,410,162	493	1,089,965
2013	4607178	Samples Mine	West Virginia (Southern)	Kanawha	Active	Surface	Operating Subsidiary	Mine only	Catenary Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075	 	Appalachia Central	1,298,385	142	371,329
2013	4608146	Campbells Creek Surface Facili	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Midland Trail Energy Llc	P.O. Box 366, Tad, WV 25201	 	Appalachia Central	0	14	37,649
2013	4608465	Toms Fork Loadout	West Virginia (Southern)	Kanawha	Active	Surface	Operating Subsidiary	Preparation Plant	Coyote Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075	 	Appalachia Central	0	7	16,436
2013	4608465	Toms Fork Loadout	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Preparation Plant	Coyote Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075	 	Appalachia Central	0	40	93,140
2013	4608571	Wet Branch Prep Plant	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Speed Mining Llc	P.O. Box 99, Dawes, WV 25054	 	Appalachia Central	0	65	150,369
2013	4608596	Fourmile Fork	West Virginia (Southern)	Kanawha	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Pritchard Mining Co Inc.	P.O. Box 3311, Charleston, WV 25333	 	Appalachia Central	372,530	52	129,187
2013	4608759	Eagle Mine	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Mine only	Emerald Processing, Llc.	P.O. Box 189, Comfort, WV 25049	 	Appalachia Central	48,287	39	82,379
2013	4608849	Dry Branch Surface No 1	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Pritchard Mining Company Inc	P.O. Box 3311, Charleston, WV 25333	 	Appalachia Central	1,331	10	2,580
2013	4608869	Quincy Manufactured Home Park	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Development Services Inc	400 Patterson Lane Suite 200, Charleston, WV 25311	 	Appalachia Central	459,443	37	92,013
2013	4608906	S11 Keystone Surface Mine	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Revelation Energy, Llc	1051 Main Street, Milton, WV 25541	 	Appalachia Central	335,772	25	68,161
2013	4608961	Marmet Dock	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Preparation Plant	Alex Energy Inc.	782 Robinson Creek Road, Madison, WV 25130	 	Appalachia Central	0	5	11,461
2013	4608961	Marmet Dock	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Alex Energy Inc.	782 Robinson Creek Road, Madison, WV 25130	 	Appalachia Central	0	4	11,461
2013	4609108	Mammoth #2 Gas	West Virginia (Southern)	Kanawha	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Mammoth Coal Co.	P.O. Box 150, Cannelton, WV 25036	 	Appalachia Central	444	3	4,979
2013	4609153	Samples Mine Highwall Miner	West Virginia (Southern)	Kanawha	Active	Surface	Operating Subsidiary	Mine only	Catenary Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075	 	Appalachia Central	139,915	6	15,730
2013	4609170	Four Mile Surface Mine No 2	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Long Flame Corp	476 Ragland Road, Suite 2, Beckley, WV 25801	 	Appalachia Central	584,872	60	151,473
2013	4609221	Slabcamp	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Mine only	Mammoth Coal Co.	P.O. Box 150, Cannelton, WV 25036	 	Appalachia Central	1,070,387	110	259,288
2013	4609226	Five Mile Prep Plt & Refuse Im	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Midland Trail Energy, Llc	P.O. Box 366, Tad, WV 25201	 	Appalachia Central	0	27	70,894
2013	4609230	Winchester Mine	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Mine only	Remington Llc	800 Toms Fork Road, Eskdale, WV 25075	 	Appalachia Central	1,013,890	196	405,224
2013	4609285	Briar Mountain Surface Mine	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Ed Coal Inc	P.O. Box 726, Ceredo, WV 25507	 	Appalachia Central	415,210	37	85,975
2013	4609296	Mine No. 2	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Mine only	Selah Corporation	P.O. Box 1375, Gilbert, WV 25261	 	Appalachia Central	286,758	45	98,067
2013	4609297	Bc No. 1 Deep Mine	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Mine only	Midland Trail Energy Llc	P.O. Box 366, Tad, WV 25201	 	Appalachia Central	1,113,357	117	311,581
2013	4609400	Opus Mine	West Virginia (Southern)	Kanawha	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Hanover Resources, Llc	476 Ragland Road, Beckley, WV 25802	 	Appalachia Central	20,268	16	27,675
2013	4608752	Fork Creek Prep Plant	West Virginia (Southern)	Lincoln	Active	Surface	Operating Subsidiary	Preparation Plant	Coal River Processing Llc	P.O. Box 79, Alum Creek, WV 25003	 	Appalachia Central	0	22	52,912
2013	4608752	Fork Creek Prep Plant	West Virginia (Southern)	Lincoln	Active	Underground	Operating Subsidiary	Preparation Plant	Coal River Processing Llc	P.O. Box 79, Alum Creek, WV 25003	 	Appalachia Central	0	15	35,275
2013	4608763	Fork Creek No 1	West Virginia (Southern)	Lincoln	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Coal River Mining Llc	P.O. Box 79, Alum Creek, WV 25003	 	Appalachia Central	543,882	135	360,313
2013	4601368	Fanco	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Apogee Coal Company Llc	Hc61 Box 156, Yolyn, WV 25654	United Mine Workers of America	Appalachia Central	0	25	75,354
2013	4602140	Saunders Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	0	1	2,411
2013	4602140	Saunders Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	0	51	118,129
2013	4604315	Elk Lick Tipple	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	0	8	17,438
2013	4604315	Elk Lick Tipple	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	0	7	17,437
2013	4604669	Alex Energy Loadout	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Preparation Plant	Highland Mining Company	P.O. Box 1098, Holden, WV 25625	 	Appalachia Central	0	2	5,056
2013	4604669	Alex Energy Loadout	West Virginia (Southern)	Logan	Active	Underground	Indepedent Producer Operator	Preparation Plant	Highland Mining Company	P.O. Box 1098, Holden, WV 25625	 	Appalachia Central	0	2	5,055
2013	4605086	Rum Creek Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Bandmill Coal Corp	P.O. Box 1076, Holden, WV 25625	 	Appalachia Central	0	10	26,468
2013	4605086	Rum Creek Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Bandmill Coal Corp	P.O. Box 1076, Holden, WV 25625	 	Appalachia Central	0	40	99,572
2013	4605909	Holden No 22 Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Coal Mac Inc	P.O. Box 1050, Holden, WV 25625	 	Appalachia Central	0	25	31,979
2013	4605909	Holden No 22 Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Coal Mac Inc	P.O. Box 1050, Holden, WV 25625	 	Appalachia Central	0	7	9,552
2013	4606750	Eagle Creek No 5 Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Eagle Creek Mining Llc	P.O. Box 1200, Robinson Cree, KY 41560	 	Appalachia Central	312,391	21	54,626
2013	4608249	Surface No 1	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Stollings Trucking Co., Inc.	P.O. Box 328, Mount Gay, WV 25637	 	Appalachia Central	257,715	41	107,712
2013	4608263	Tower Mountain	West Virginia (Southern)	Logan	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Bandmill Coal Corp	P.O. Box 1076, Holden, WV 25625	 	Appalachia Central	360,530	48	107,069
2013	4608268	No. 6	West Virginia (Southern)	Logan	Temporarily closed	Underground	Operating Subsidiary	Mine only	Rockhouse Creek Development Ll	P.O. Box 1389, Gilbert, WV 25621	 	Appalachia Central	48,643	32	44,507
2013	4608570	Coalburg No 2 Mine	West Virginia (Southern)	Logan	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Rio Group, Inc.	P.O. Box 4572, Chapmanville, WV 25508	 	Appalachia Central	213,195	32	75,142
2013	4608636	No. 2	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Rockhouse Creek Development Ll	P.O. Box 1389, Gilbert, WV 25621	 	Appalachia Central	119,329	61	125,920
2013	4608789	Trace Fork Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Highland Mining Company	P.O. Box 1116, Holden, WV 25625	 	Appalachia Central	86,058	17	23,933
2013	4608801	Aracoma Alma Mine #1	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Aracoma Coal Company Inc	P.O. Box 1120, Holden, WV 25625	 	Appalachia Central	1,061,749	211	488,045
2013	4608802	Hernshaw Mine	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Aracoma Coal Company Inc	P.O. Box 1120, Holden, WV 25625	 	Appalachia Central	297,185	74	171,097
2013	4608838	Superior Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Highland Mining Company	P.O. Box 1098, Holden, WV 25625	 	Appalachia Central	14,078	16	28,750
2013	4608939	Guyan	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Apogee Coal Company Llc	Hc 61 Box 156, Yolyn, WV 25654	UNIT	Appalachia Central	1,812,228	183	531,448
2013	4608973	Wv-3 Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Kentucky Fuel Corporation	5957 Windswept Blvd, Wise, VA 24293	 	Appalachia Central	224,331	59	121,377
2013	4608984	Coal-Mac Inc Holden #22 Surfac	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Phoenix Coal-Mac Mining Inc	P.O. Box 1050, Holden, WV 25625	 	Appalachia Central	2,830,056	255	680,681
2013	4609029	Mountaineer Ii Mine	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Mingo Logan Coal Company	P.O. Box E, Sharples, WV 25183	 	Appalachia Central	2,268,863	341	859,387
2013	4609046	Cardinal Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Mingo Logan Coal Company	P.O. Box E, Sharples, WV 25183	 	Appalachia Central	0	4	10,394
2013	4609046	Cardinal Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Mingo Logan Coal Company	P.O. Box E, Sharples, WV 25183	 	Appalachia Central	0	25	69,558
2013	4609101	Toney Fork Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	616,718	46	114,788
2013	4609174	Spruce No. 1 Mine	West Virginia (Southern)	Logan	Active	Surface	Contractor	Mine only	Eagle Creek Mining Llc	P.O. Box 1200, Robinson, KY 41560	 	Appalachia Central	675,216	45	115,160
2013	4609204	Reylas Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Highland Mining Company	P.O. Box 1098, Holden, WV 25625	 	Appalachia Central	788,190	87	211,172
2013	4609217	Powellton #1 Mine	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	832,397	189	485,112
2013	4609280	Dingess Chilton Mine	West Virginia (Southern)	Logan	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Cliffs Logan County Coal, Llc	P.O. Box 446, Man, WV 25635	 	Appalachia Central	49,022	25	33,825
2013	4609299	Cedar Grove #1 Mine	West Virginia (Southern)	Logan	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Aracoma Coal Company	P.O. Box 1120, Holden, WV 25625	 	Appalachia Central	465,789	75	155,189
2013	4609383	Mine No 1	West Virginia (Southern)	Logan	Active	Underground	Indepedent Producer Operator	Mine only	Appalachian Mining And Reclama	P.O. Box 301, Chapmanville, WV 25508	 	Appalachia Central	9,725	11	16,198
2013	1518890	Southeastern Auger No. 1	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Southeastern Coal Inc.	342 Chadwick Dr, Tazewell, VA 24651	 	Appalachia Central	22,027	2	2,185
2013	4602380	Bishop Impoundment Area	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Chestnut Land Holdings, Llc	302 South Jefferson Street, Roanoke, VA 24011	 	Appalachia Central	351,987	85	201,295
2013	4603303	Superior Cleaning Plant	West Virginia (Southern)	Mcdowell	Active	Surface	Contractor	Preparation Plant	Superior Processing, Inc.	356 S College Ave, Bluefield, VA 24605	 	Appalachia Central	0	2	3,325
2013	4603303	Superior Cleaning Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Preparation Plant	Superior Processing, Inc.	356 S College Ave, Bluefield, VA 24605	 	Appalachia Central	0	17	38,233
2013	4603444	Keystone No 1 Preparation Plan	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Operating Subsidiary	Preparation Plant	Keystone Service Industries, I	Hc 52 Box 4000, Northfork, WV 24868	United Mine Workers of America	Appalachia Central	0	3	5,316
2013	4603444	Keystone No 1 Preparation Plan	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Operating Subsidiary	Preparation Plant	Keystone Service Industries, I	Hc 52 Box 4000, Northfork, WV 24868	United Mine Workers of America	Appalachia Central	0	3	5,315
2013	4605449	Amonate Preparation Plant	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Preparation Plant	Consol Amonate Facility Llc	State Route 460, Oakwood, VA 24631	UNIT	Appalachia Central	0	11	22,948
2013	4605872	Litwar Preparation Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Preparation Plant	Litwar Processing Company, Llc	P.O. Box 727, Iaeger, WV 24844	United Mine Workers of America	Appalachia Central	0	30	84,859
2013	4606265	Sewell Mine B	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Raw Coal Mining Company, Inc.	356 South College Ave., Bluefield, VA 24605	 	Appalachia Central	97,234	39	76,561
2013	4606578	Red Fox Surface Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Operating Subsidiary	Mine only	Justice Energy Company Inc	100 Cranberry Creek Drive, Beckley, WV 25801	United Mine Workers of America	Appalachia Central	376,629	66	143,667
2013	4606609	Skyway Ii Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Skyway Strip, Inc	P.O. Box 770, Bluefield, WV 24701	 	Appalachia Central	101,193	25	61,439
2013	4606843	No 2 Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Sally Ann Coal Company Inc	P.O. Box 770, Bluefield, WV 24701	 	Appalachia Central	24,907	11	23,085
2013	4607366	No 1	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Sally Ann Coal Company Inc	P.O. Box 770, Bluefield, WV 24701	 	Appalachia Central	18,867	9	14,313
2013	4607852	Big Creek Washer	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Preparation Plant	Baystar Coal Company Inc	P.O. Box 1030, Bluefield, VA 24605	 	Appalachia Central	0	10	22,951
2013	4608131	Mine No. 35	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740	 	Appalachia Central	112,784	46	116,451
2013	4608444	No 1	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	D & H Mining, Inc.	2703 Stellsburg Hwy., Cedar Bluff, VA 24609	 	Appalachia Central	65,697	23	51,947
2013	4608581	Mine No. 1	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Triple G Coal Company, Inc.	P.O. Box 770, Bluefield, WV 24701	 	Appalachia Central	7,628	13	12,628
2013	4608646	Mine No 3	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Rock N Roll Coal Company Inc	4641 Greenbrier Mtn. Rd., Panther, WV 24872	 	Appalachia Central	53,712	23	21,200
2013	4608647	Eckman Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Extra Energy, Inc.	P.O. Box 10, Bishop, VA 24604	 	Appalachia Central	283,294	54	155,919
2013	4608884	No 58	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Pay Car Mining Inc	100 Cranberry Creek Dr, Beckley, WV 25801	 	Appalachia Central	33,022	12	24,468
2013	4608955	Mine No. 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Resurrection Coal Company, Inc	P.O. Box 269, Jolo, WV 24850	 	Appalachia Central	22,544	10	19,453
2013	4608990	No. 39 Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Bluestone Coal Corporation	100 Cranberry Creek Drive, Beckley, WV 25801	United Mine Workers of America	Appalachia Central	14,118	6	13,340
2013	4609017	Mine No. 37	West Virginia (Southern)	Mcdowell	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740	 	Appalachia Central	43,843	15	29,640
2013	4609052	Bam 7 - Skyway #2 Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Bundy Auger Mining Inc	2005 Webster Road, Summersville, WV 26651	 	Appalachia Central	16,125	2	3,445
2013	4609066	Cucumber Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	Brooks Run South Mining, Llc	208 Business Street, Beckley, WV 25801	 	Appalachia Central	257,891	84	184,788
2013	4609069	Mine No. 6	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Darty Leasing, Inc.	P.O. Box 419, Iaeger, WV 24844	 	Appalachia Central	48,937	22	40,606
2013	4609093	Mine No. 7	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Rock N Roll Coal Company, Inc.	4641 Greenbrier Mtn Rd, Panther, WV 24872	 	Appalachia Central	72,707	21	29,641
2013	4609100	Mountain Fork No 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	C & A Coal Company	P.O. Box 1030, Bluefield, VA 24605	 	Appalachia Central	49,303	13	20,320
2013	4609129	Jolo Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Chad Coal Corp	P.O. Box 890, Oakwood, VA 24631	 	Appalachia Central	6,084	7	6,179
2013	4609188	Westchester Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Wf Coal Sales, Inc.	P.O. Box 275, Premier, WV 24878	 	Appalachia Central	325	11	3,659
2013	4609198	Caretta #3 Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Rs Mining Inc	P.O. Box 1090, Oceana, WV 24870	 	Appalachia Central	91,825	13	24,843
2013	4609207	Mine No 2	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Harman Branch Mining Inc	Hc 32 Box 588, War, WV 24892	 	Appalachia Central	56,095	18	35,547
2013	4609257	No. 17	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Fool's Gold Energy Corporation	P.O. Box 293, Ikes Fork, WV 24845	 	Appalachia Central	57,603	27	47,387
2013	4609261	Mine No. 39	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740	 	Appalachia Central	563,150	125	333,257
2013	4609271	Mine No 3	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Mine only	Ambush Mining Inc	Hc 32 Box 588, War, WV 24892	 	Appalachia Central	56,048	17	32,669
2013	4609298	Mine No. 40	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740	 	Appalachia Central	221,951	51	121,783
2013	4609300	Redhawk Surface Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Extra Energy, Inc.	P.O. Box 10, Bishop, VA 24604	 	Appalachia Central	153,496	37	107,832
2013	4609340	Horse Creek No. 2	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Erun Coal Sales Inc.	P.O. Box 2037, Pikeville, KY 41502	 	Appalachia Central	9,207	6	1,697
2013	4609348	Horse Creek No 1	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	Brooks Run South Mining, Llc	208 Business Street, Beckley, WV 25801	 	Appalachia Central	180,176	68	157,630
2013	4609357	Cougar Processing Plant	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Preparation Plant	Cougar Processing Llc	202 Princeton Ave, Princeton, WV 24740	 	Appalachia Central	0	4	10,000
2013	4609357	Cougar Processing Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Preparation Plant	Cougar Processing Llc	202 Princeton Ave, Princeton, WV 24740	 	Appalachia Central	0	18	40,001
2013	4609378	Mine No. 42	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740	 	Appalachia Central	177,908	51	133,065
2013	4609386	Quarry No 2	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Gmax Quarry, Inc.	3324 Pennsylvania Ave, Suite B, Charleston, WV 25302	 	Appalachia Central	2,082	5	3,701
2013	4609387	Lower War Eagle Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	Brooks Run South Mining, Llc	208 Business Street, Beckley, WV 25801	 	Appalachia Central	256,905	65	138,251
2013	4609395	Dry Branch Surface Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Extra Energy, Inc.	P.O. Box 10, Bishop, VA 24604	 	Appalachia Central	278,040	52	88,567
2013	4609426	Garland Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Stollings Trucking Co., Inc.	P.O. Box 328, Mount Gay, WV 25637	 	Appalachia Central	25,666	11	20,932
2013	4609431	Spice Creek Strip	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Pacificorp, Llc	3324 Pennsylvania Ave. Ste 203, Charleston, WV 25302	 	Appalachia Central	8,285	3	2,480
2013	4609454	Bishop Loadout	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Preparation Plant	M & P Services, Inc.	100 Cranberry Creek Road, Beckley, WV 25801	 	Appalachia Central	0	6	14,897
2013	4609454	Bishop Loadout	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Preparation Plant	M & P Services, Inc.	100 Cranberry Creek Road, Beckley, WV 25801	 	Appalachia Central	0	5	14,896
2013	4609455	Sewell Mine R	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Raw Coal Mining Company, Inc.	356 South College Avenue, Bluefield, VA 24605	 	Appalachia Central	48,745	13	21,023
2013	4609481	Red Ash Highwall Mine #1	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Dalton Enterprise, Inc.	P.O. Box 309, Prosperity, WV 25909	 	Appalachia Central	684	8	2,456
2013	3609197	3200	West Virginia (Northern)	Marion	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	221 Creek Road, Rural Valley, PA 16249	 	Appalachia Northern	16,201	3	4,740
2013	4601318	Robinson Run No 95	West Virginia (Northern)	Marion	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	79 Camp Run Road, Mannington, WV 26582	UNIT	Appalachia Northern	5,700,956	568	1,345,032
