State	rank	HS6	Abbreviation	val2011	val2012	val2013	val2014	share11	share12	share13	share14	change
Massachusetts	22	390740	POLYCARBONATES, PR FMS	188.47	217.82	209.13	221.73	0.6762	0.8504	0.7797	0.8103	6.02
Massachusetts	23	850440	STATIC CONVERTERS; ADP POWER SUPPLIES	259.84	210.2	213.47	218.5	0.9323	0.8206	0.7958	0.7985	2.36
Massachusetts	24	842129	FILTER/PURIFY MACHINE & APPARATUS FOR LIQUID	142.29	154.03	166.49	210.2	0.5105	0.6013	0.6207	0.7681	26.25
Massachusetts	25	842199	FILTER/PURIFY MACHINE & APPARATUS PARTS	226.75	236.88	223.07	201.36	0.8136	0.9248	0.8316	0.7359	-9.73
Maryland	0	0	World	10862.56	11743.36	11752.28	12241.25	0.7327	0.7597	0.744	0.7541	4.16
Maryland	0	25	Top 25	4126.79	5442	5666.04	6472.63	37.9909	46.3411	48.2123	52.8755	14.24
Maryland	1	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	684.82	1473.26	1517.08	1537.4	6.3044	12.5455	12.9088	12.5592	1.34
Maryland	2	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	218.89	365.1	722.73	644.08	2.0151	3.109	6.1497	5.2615	-10.88
Maryland	3	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	406.76	622.41	600.87	608.76	3.7446	5.3001	5.1128	4.973	1.31
Maryland	4	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	359.59	340.23	261.43	453.51	3.3104	2.8973	2.2245	3.7047	73.47
Maryland	5	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	167.49	384.88	422.67	438.84	1.5419	3.2774	3.5965	3.5849	3.83
Maryland	6	382200	COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA	280.25	277.01	295.26	295.64	2.58	2.3589	2.5124	2.4151	0.13
Maryland	7	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	100.17	47.44	79.14	293.47	0.9221	0.404	0.6734	2.3974	270.82
Maryland	8	381519	SUPPORTED CATALYSTS, NESOI	187.39	319.36	255.86	277.11	1.7251	2.7195	2.1771	2.2637	8.31
Maryland	9	880212	HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 20	47.59	0	0	189	0.4381	0	0	1.544	0
Maryland	10	740311	REFINED COPPER CATHODES AND SECTIONS OF CATHO	0	0	25.01	168.08	0	0	0.2128	1.3731	571.96
Maryland	11	490199	PRINTED BOOKS, BROCHURES, ETC., NESOI	128.89	165.81	162.69	149.48	1.1866	1.412	1.3843	1.2211	-8.12
Maryland	12	880330	PARTS OF AIRPLANES OR HELICOPTERS, NESOI	226.38	222.67	176.53	128.71	2.084	1.8961	1.5021	1.0515	-27.09
Maryland	13	711311	JEWELRY AND PARTS THEREOF, OF SILVER	52.81	70.29	97.26	126.75	0.4861	0.5985	0.8276	1.0355	30.33
Maryland	14	382100	PREPARED CULTURE MEDIA FOR DEVEL OF MICROORGA	108.99	119.19	127.59	126.73	1.0033	1.0149	1.0856	1.0353	-0.67
Maryland	15	870333	PASS VEH COM-IG INT COM ENG > 2500 CC	232.18	225.13	111.17	114.67	2.1374	1.9171	0.946	0.9368	3.15
Maryland	16	980320	EXPORTS OF MILITARY EQUIPMENT, NOT IDENTIFIED	151.75	100.53	82.65	113.64	1.397	0.8561	0.7033	0.9284	37.49
Maryland	17	871690	PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PR	0.83	0.58	21.9	113.52	0.0077	0.0049	0.1864	0.9274	418.26
Maryland	18	870190	TRACTORS, NESOI	65.47	33.65	114.6	102.51	0.6027	0.2865	0.9751	0.8374	-10.55
Maryland	19	851770	PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC	159.38	194.42	138.84	100.3	1.4673	1.6556	1.1814	0.8193	-27.76
Maryland	20	720449	FERROUS WASTE & SCRAP NESOI	157.25	138.11	124.19	96.6	1.4476	1.176	1.0567	0.7892	-22.21
Maryland	21	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	112.35	115.18	130.99	93.09	1.0343	0.9808	1.1146	0.7605	-28.93
Maryland	22	300220	VACCINES FOR HUMAN MEDICINE	135.23	108.23	13.1	81.54	1.2449	0.9216	0.1115	0.6661	522.3
Maryland	23	902750	INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO	59.27	57.92	47.22	79.19	0.5457	0.4932	0.4018	0.6469	67.72
Maryland	24	930190	MILITARY WEAPONS,OTH THN REVOL,PIST,&HD 9307,	1.61	0.35	60.34	72.7	0.0148	0.003	0.5134	0.5939	20.48
Maryland	25	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	81.44	60.26	76.92	67.3	0.7497	0.5132	0.6545	0.5498	-12.5
Maine	0	0	World	3422.09	3047.9	2686.65	2751.87	0.2308	0.1972	0.1701	0.1695	2.43
Maine	0	25	Top 25	2257.82	1918.64	1709.98	1757.81	65.9777	62.9496	63.6471	63.877	2.8
Maine	1	30622	LOBSTERS, LIVE, FRESH,CH, DRIED, SALTD OR IN	216.32	231.1	243.25	349.04	6.3214	7.5824	9.054	12.6837	43.49
Maine	2	271121	NATURAL GAS, GASEOUS	5.11	22.16	133.86	210.23	0.1493	0.7269	4.9826	7.6394	57.04
Maine	3	481013	PPR/PBRD FOR WRIT/PRING,CLAY CTD,<=10%MEC FBR	180.76	176.82	175.09	160.61	5.2821	5.8014	6.5171	5.8364	-8.27
Maine	4	440320	CONIFEROUS WOOD IN THE ROUGH, NOT TREATED	98.39	117.98	159.07	143.21	2.8751	3.8709	5.9206	5.2039	-9.97
Maine	5	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	258.37	245.13	158.96	118.47	7.5502	8.0427	5.9166	4.305	-25.47
Maine	6	470329	CHEM WOODPULP, SODA ETC, N DIS S BL & BL NONC	245.5	199.89	191.72	99.58	7.174	6.5583	7.1359	3.6188	-48.06
Maine	7	854239	ELECTRONIC INTEGRATED CIRCUITS, NESOI	730.2	356.63	47.27	69.78	21.3379	11.7008	1.7594	2.5358	47.63
Maine	8	270900	CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER	0	0	63.41	67.89	0	0	2.3601	2.4672	7.08
Maine	9	481190	PAPER, PAPERBD, CELLULOSE WADD ETC, COAT ETC	125.13	83.11	63.02	56.97	3.6567	2.7267	2.3457	2.0701	-9.61
Maine	10	382200	COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA	44.41	45.49	48.63	51.81	1.2978	1.4926	1.8099	1.8828	6.55
Maine	11	902750	INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO	41.2	38	39.58	46.3	1.2039	1.2469	1.4734	1.6826	16.97
Maine	12	481151	PPR/PBRD,CTD/IMPG/CVR W/PLAST,BLEACH,WT>150G/	1.88	29.08	46.99	42.98	0.055	0.9541	1.7492	1.5617	-8.55
Maine	13	30214	ATLANTIC SALMON AND DANUBE SALMON FRESH OR CH	0	47.29	48.82	33.54	0	1.5515	1.817	1.2188	-31.29
Maine	14	440399	NONCONIFEROUS WOOD IN THE ROUGH NESOI, NOT TR	26.67	30.17	24.67	32.55	0.7795	0.9899	0.9183	1.1828	31.93
Maine	15	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	84.17	67.03	45.79	29.88	2.4595	2.1993	1.7043	1.0859	-34.74
Maine	16	440710	CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T	28.26	27.54	28.48	27.98	0.8259	0.9037	1.0602	1.0167	-1.78
Maine	17	160232	PREPARED OR PRESERVED CHICKEN MEAT OR OFFAL,	30.21	30.1	25.91	27.2	0.8828	0.9875	0.9643	0.9885	5
Maine	18	871639	TRAILERS & SEMI-TRAILER F TRANS CDS NESOI	13.52	20.38	20.81	26.39	0.395	0.6685	0.7745	0.9591	26.84
Maine	19	81190	FRUIT NESOI & NUTS, SWEETENED ETC OR NOT, FRO	16.66	23.82	20.43	25.03	0.487	0.7816	0.7605	0.9094	22.48
Maine	20	120190	SOYBEANS, NESOI	0	0.55	0.67	24.61	0	0.0182	0.0248	0.8942	3597.94
Maine	21	481029	PPR/PBRD EX LIT-WGH WRITNG ETC CLAY CTD OV 10	32.04	34.48	29.5	24.13	0.9364	1.1312	1.0981	0.8767	-18.22
Maine	22	30821	SEA URCHINS, LIVE, FRESH OR CHILLED	0	26.3	24.61	23.59	0	0.8628	0.916	0.8574	-4.12
Maine	23	200410	POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO	43.03	29.03	26.95	22.61	1.2575	0.9526	1.0033	0.8215	-16.13
Maine	24	81040	CRANBERRIES, BLUEBERRIES, ETC, FRESH	19.77	16.7	22.96	22.27	0.5778	0.5479	0.8545	0.8091	-3.02
Maine	25	392113	PLATES, SHEETS ETC. NESOI, CELLULAR POLYURETH	16.19	19.85	19.53	21.18	0.4732	0.6513	0.7269	0.7695	8.44
Michigan	0	0	World	51063.99	57050.74	58652.79	55751.14	3.4444	3.6909	3.7132	3.4345	-4.95
Michigan	0	25	Top 25	27201.16	30752.93	31500.54	28901.56	53.2688	53.9045	53.7068	51.8403	-8.25
Michigan	1	870431	MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV	3602.29	3878.97	4554.68	3856.42	7.0545	6.7992	7.7655	6.9172	-15.33
Michigan	2	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	4632.27	5457.2	4291.47	3488.31	9.0715	9.5655	7.3167	6.2569	-18.72
Michigan	3	870829	PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES	3012.13	3397.6	3671.54	3447.79	5.8987	5.9554	6.2598	6.1843	-6.09
Michigan	4	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	1728.39	1888.37	2192.28	2286.91	3.3847	3.31	3.7377	4.102	4.32
Michigan	5	271121	NATURAL GAS, GASEOUS	1645.73	1651.36	1931.51	2060.72	3.2229	2.8945	3.2931	3.6963	6.69
Michigan	6	870840	GEAR BOXES FOR MOTOR VEHICLES	1624.29	1908.88	2180.41	1814.89	3.1809	3.3459	3.7175	3.2553	-16.76
Michigan	7	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	1703.73	2685.65	2682.1	1688.81	3.3365	4.7075	4.5728	3.0292	-37.03
Michigan	8	840734	SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10	1280.94	1246.76	1116.48	1166.75	2.5085	2.1854	1.9035	2.0928	4.5
Michigan	9	870333	PASS VEH COM-IG INT COM ENG > 2500 CC	435.96	916.77	1048.73	974.83	0.8538	1.6069	1.788	1.7485	-7.05
Michigan	10	700910	REAR-VIEW MIRRORS FOR VEHICLES	700.82	683.61	753.34	849.38	1.3724	1.1982	1.2844	1.5235	12.75
Michigan	11	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	1041.73	924.88	891.58	762.68	2.04	1.6212	1.5201	1.368	-14.46
Michigan	12	870850	DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC	534.57	528.48	580.65	723.54	1.0469	0.9263	0.99	1.2978	24.61
Michigan	13	280461	SILICON CONTAIN BY WT NT < 99.99% OF SILICON	1046.79	881.29	497.55	716.08	2.05	1.5447	0.8483	1.2844	43.92
Michigan	14	840991	SPARK-IGNITION INT COMBUSTION PISTON ENG PTS	629.25	782.9	646.29	697.08	1.2323	1.3723	1.1019	1.2503	7.86
Michigan	15	870421	TRUCKS, NESOI, DIESEL ENG, GVW 5 METRIC TONS	231.07	218.6	260.43	542.58	0.4525	0.3832	0.444	0.9732	108.34
Michigan	16	870880	SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES	579.58	644.25	652.99	532.18	1.135	1.1293	1.1133	0.9546	-18.5
Michigan	17	940190	PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET	396.14	385.04	442.69	479.33	0.7758	0.6749	0.7548	0.8598	8.27
Michigan	18	260112	AGGLOMERATED IRON ORES	582.68	511.08	607.47	433.98	1.1411	0.8958	1.0357	0.7784	-28.56
Michigan	19	870870	ROAD WHEELS & PTS & ACCESSORIES FOR MOTOR VEH	340.54	398.5	431.85	400.82	0.6669	0.6985	0.7363	0.7189	-7.19
Michigan	20	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	210.14	298.79	334.27	367.96	0.4115	0.5237	0.5699	0.66	10.08
Michigan	21	870894	STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI	299.91	305.93	417.39	360.68	0.5873	0.5362	0.7116	0.6469	-13.59
Michigan	22	870830	BRAKES AND SERVO-BREAKS; PARTS THEREOF	403.39	468.22	432.89	343.63	0.79	0.8207	0.7381	0.6164	-20.62
Michigan	23	392690	ARTICLES OF PLASTICS, NESOI	195.08	227.07	310.99	315.06	0.382	0.398	0.5302	0.5651	1.31
Michigan	24	853710	CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10	139.88	204.02	290.52	298.38	0.2739	0.3576	0.4953	0.5352	2.7
Michigan	25	731815	THREADED SCREWS AND BOLTS NESOI OF IRON OR ST	203.89	258.71	280.42	292.78	0.3993	0.4535	0.4781	0.5252	4.41
Minnesota	0	0	World	20732.14	20827.31	20771.68	21371.63	1.3985	1.3474	1.315	1.3166	2.89
Minnesota	0	25	Top 25	6189.31	6465.25	6768.54	7136.17	29.8537	31.0422	32.5854	33.3909	5.43
Minnesota	1	901839	MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E	454.48	572.91	772.96	875.06	2.1922	2.7508	3.7212	4.0945	13.21
Minnesota	2	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	491.16	451.65	600.04	518.68	2.3691	2.1686	2.8887	2.4269	-13.56
Minnesota	3	854290	ELECTRONIC INTEGRATED CIRCUITS AND MCRSSMBLS	468.19	460.1	388.32	430.86	2.2583	2.2091	1.8694	2.016	10.96
Minnesota	4	870321	PASS MTR VEH, SPARK IGN ENG, NOT OV 1,000 CC	367.49	369.79	366.78	409.95	1.7725	1.7755	1.7658	1.9182	11.77
Minnesota	5	842199	FILTER/PURIFY MACHINE & APPARATUS PARTS	265.13	304.09	340.81	384.96	1.2788	1.4601	1.6407	1.8013	12.96
Minnesota	6	260112	AGGLOMERATED IRON ORES	394.54	664.58	314	374.14	1.9031	3.1909	1.5117	1.7506	19.15
Minnesota	7	870310	PASS VEH FOR SNOW; GOLF CARTS & SIMILAR VEHIC	296.9	360.52	382.2	347.51	1.4321	1.731	1.84	1.626	-9.08
Minnesota	8	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	337.01	353.76	341.87	321.35	1.6255	1.6986	1.6459	1.5036	-6
Minnesota	9	902190	OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO	388.56	358.82	344.35	310.85	1.8742	1.7228	1.6578	1.4545	-9.73
Minnesota	10	391990	PLATES, SHEETS, FILM ETC, PLASTICS, SELF-ADH	371.03	338.56	289.85	294.17	1.7896	1.6256	1.3954	1.3764	1.49
Minnesota	11	470200	CHEMICAL WOODPULP, DISSOLVING GRADES	0.01	0.01	137.3	287.1	0	0	0.661	1.3433	109.1
Minnesota	12	900190	LENSES PRISMS MIRRORS OPTCL ELMNT N OPTICALLY	202.7	189.56	133.47	256.19	0.9777	0.9102	0.6426	1.1988	91.94
Minnesota	13	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	193.05	195.16	203.69	231.96	0.9312	0.9371	0.9806	1.0854	13.88
Minnesota	14	120190	SOYBEANS, NESOI	0	115.79	141.26	230.41	0	0.556	0.6801	1.0781	63.11
Minnesota	15	847330	PARTS & ACCESSORIES FOR ADP MACHINES & UNITS	300.21	236.36	281.37	226.04	1.448	1.1348	1.3546	1.0577	-19.66
Minnesota	16	842420	SPRAY GUNS AND SIMILAR APPLIANCES	207.22	202.96	203.98	218.26	0.9995	0.9745	0.982	1.0213	7
Minnesota	17	100590	CORN (MAIZE), OTHER THAN SEED CORN	392.65	185.87	114.06	194.72	1.8939	0.8924	0.5491	0.9111	70.72
Minnesota	18	902620	INST & APPRTS, MEASURING/CHECKING PRESSURE	135.32	145.84	171.74	174.6	0.6527	0.7002	0.8268	0.817	1.66
Minnesota	19	847989	MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION	135.32	135.04	140.77	165.13	0.6527	0.6484	0.6777	0.7727	17.31
Minnesota	20	870590	SPECIAL PURPOSE VEHICLES, NESOI	60.31	154.2	207.43	163.7	0.2909	0.7404	0.9986	0.766	-21.08
Minnesota	21	902139	ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO	69.48	155.38	163.79	155.58	0.3351	0.7461	0.7885	0.728	-5.01
Minnesota	22	230330	BREWING OR DISTILLING DREGS AND WASTE, W/NT P	137.43	117.76	162.28	149.83	0.6629	0.5654	0.7813	0.7011	-7.68
Minnesota	23	870210	MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(	105.17	108.21	112.24	142.11	0.5073	0.5195	0.5403	0.665	26.62
Minnesota	24	230400	SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G	157.07	182.89	209.82	137.09	0.7576	0.8781	1.0101	0.6414	-34.67
Minnesota	25	220720	ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR	258.89	105.43	244.16	135.93	1.2487	0.5062	1.1755	0.636	-44.33
Missouri	0	0	World	14161.09	13903.49	12932.26	14141.19	0.9552	0.8995	0.8187	0.8712	9.35
Missouri	0	25	Top 25	4171.32	5044.95	5130.95	5975.59	29.4562	36.2854	39.6756	42.2566	16.46
Missouri	1	870431	MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV	815.04	1085.71	1270.02	1442.03	5.7555	7.8089	9.8206	10.1974	13.54
Missouri	2	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	121.12	190.16	86.43	495.35	0.8553	1.3677	0.6684	3.5029	473.1
Missouri	3	270112	BITUMINOUS COAL, NOT AGGLOMERATED	550.25	683.35	515.54	392.85	3.8857	4.915	3.9865	2.7781	-23.8
Missouri	4	300230	VACCINES FOR VETRINARY MEDICINE	354.87	372.85	381.76	333.46	2.5059	2.6817	2.952	2.3581	-12.65
Missouri	5	871150	MOTORCYCLES, CYCL,EXCD 800 CC	71.45	242.46	254.22	267.49	0.5045	1.7439	1.9658	1.8916	5.22
Missouri	6	230400	SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G	76.72	79.04	68.48	239.34	0.5418	0.5685	0.5295	1.6925	249.51
Missouri	7	880330	PARTS OF AIRPLANES OR HELICOPTERS, NESOI	193.5	291	352.63	210.56	1.3664	2.093	2.7268	1.489	-40.29
Missouri	8	410411	BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET	69.25	94.33	125	198.87	0.489	0.6785	0.9665	1.4063	59.1
Missouri	9	210690	FOOD PREPARATIONS NESOI	184.68	175.83	179.67	197.98	1.3041	1.2647	1.3893	1.4	10.19
Missouri	10	293399	HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY	144.37	59	116.91	185.55	1.0195	0.4244	0.9041	1.3121	58.71
Missouri	11	20329	MEAT OF SWINE, NESOI, FROZEN	260.89	235.36	184.58	182.31	1.8423	1.6928	1.4273	1.2892	-1.23
Missouri	12	100590	CORN (MAIZE), OTHER THAN SEED CORN	177.69	262.89	109.92	167.63	1.2548	1.8908	0.8499	1.1854	52.51
Missouri	13	120190	SOYBEANS, NESOI	0	155.47	138.18	161.59	0	1.1182	1.0685	1.1427	16.94
Missouri	14	380892	FUNGICIDES, EXC THOSE SPECIFIED IN SUBHEAD. N	46.52	65.37	108.43	153.52	0.3285	0.4702	0.8385	1.0856	41.58
Missouri	15	930690	BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR	106.57	61.95	72.71	142.76	0.7525	0.4456	0.5622	1.0095	96.35
Missouri	16	20319	MEAT OF SWINE, NESOI, FRESH OR CHILLED	161.76	173.61	139.38	142.33	1.1423	1.2487	1.0778	1.0065	2.12
Missouri	17	740319	UNWROUGHT REFINED COPPER NESOI	2.82	29.23	131.41	140.11	0.0199	0.2103	1.0161	0.9908	6.62
Missouri	18	850720	LEAD-ACID STORAGE BATTERIES NESOI	119.26	105.39	126.67	134.93	0.8422	0.758	0.9795	0.9542	6.52
Missouri	19	293339	CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI	77.54	75.07	128.67	134.76	0.5475	0.5399	0.995	0.9529	4.73
Missouri	20	230310	RESIDUES OF STARCH MFR AND SIMILAR RESIDUES	1.01	34.51	101.05	127.96	0.0071	0.2482	0.7814	0.9049	26.62
Missouri	21	740400	COPPER WASTE AND SCRAP	330.27	266.41	181.4	111.67	2.3323	1.9161	1.4027	0.7897	-38.44
Missouri	22	842139	FILTER/PURIFY MACHINE & APPARATUS FOR GASES N	167.86	135.32	134.08	110.94	1.1854	0.9733	1.0368	0.7845	-17.26
Missouri	23	230330	BREWING OR DISTILLING DREGS AND WASTE, W/NT P	3.37	13.03	42.01	104.68	0.0238	0.0937	0.3248	0.7402	149.17
Missouri	24	841850	REFRIGERATING/FREEZING DISPLAY COUNTERS ETC	96.3	107.03	99.76	102.24	0.6801	0.7698	0.7714	0.723	2.48
Missouri	25	230910	DOG AND CAT FOOD, PUT UP FOR RETAIL SALE	38.21	50.55	82.03	94.68	0.2698	0.3636	0.6343	0.6695	15.42
Mississippi	0	0	World	10938.94	11793.48	12390.74	11414.18	0.7379	0.763	0.7844	0.7032	-7.88
Mississippi	0	25	Top 25	6434.33	7904.66	8495.75	8069.93	58.8204	67.0257	68.5654	70.7009	-5.01
Mississippi	1	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	2672.65	2719.55	3057.65	2952.77	24.4324	23.0598	24.6769	25.8693	-3.43
Mississippi	2	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	1120.52	1148.95	887.92	0	9.5012	9.2726	7.7791	-22.72
Mississippi	3	320611	PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR	1063.83	922.5	795.73	794.09	9.7252	7.8221	6.422	6.957	-0.21
Mississippi	4	470321	CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL	490.43	469.56	512.74	465.01	4.4834	3.9815	4.1381	4.074	-9.31
Mississippi	5	520100	COTTON, NOT CARDED OR COMBED	551.28	705.38	550.75	378.03	5.0396	5.9811	4.4448	3.312	-31.36
Mississippi	6	902131	ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T	0.26	0	171.96	287.26	0.0024	0	1.3878	2.5167	67.05
Mississippi	7	870431	MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV	132.32	117.54	267.85	251.04	1.2096	0.9967	2.1617	2.1994	-6.28
Mississippi	8	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	71.92	103.23	223.45	202.17	0.6575	0.8754	1.8034	1.7712	-9.52
Mississippi	9	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	133.24	252.41	270.36	192	1.2181	2.1402	2.1819	1.6821	-28.98
Mississippi	10	901839	MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E	102.53	127.21	158.87	173.99	0.9373	1.0786	1.2822	1.5243	9.52
Mississippi	11	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	123.66	164.33	143.9	162.52	1.1304	1.3934	1.1613	1.4238	12.94
Mississippi	12	20714	CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F	193.16	226.05	224.15	162.13	1.7658	1.9167	1.809	1.4204	-27.67
Mississippi	13	848120	VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS	29.96	80.27	66.49	149.14	0.2739	0.6806	0.5366	1.3067	124.31
Mississippi	14	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	26.27	57.71	94.25	135.24	0.2402	0.4894	0.7607	1.1848	43.48
Mississippi	15	847170	AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.	55.56	94.59	54.55	112.2	0.5079	0.8021	0.4403	0.9829	105.66
Mississippi	16	480411	KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S	142.6	133.9	118.08	108.39	1.3036	1.1354	0.953	0.9496	-8.21
Mississippi	17	271311	PETROLEUM COKE, NOT CALCINED	157	109.06	82.79	102.49	1.4353	0.9247	0.6682	0.898	23.79
Mississippi	18	854239	ELECTRONIC INTEGRATED CIRCUITS, NESOI	151.71	136.61	116.05	92.42	1.3869	1.1583	0.9366	0.8097	-20.36
Mississippi	19	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	76.65	81.84	91.38	80.42	0.7007	0.694	0.7375	0.7046	-11.99
Mississippi	20	940161	SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI	81.48	78.51	79.17	75.59	0.7448	0.6657	0.639	0.6623	-4.52
Mississippi	21	20713	CHICKEN CUTS & EDIBLE OFFAL (INCL LIVER) FRSH	19.87	59.5	69.26	70.55	0.1817	0.5045	0.559	0.6181	1.85
Mississippi	22	902110	ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACC	0.2	0.27	29.03	69.57	0.0019	0.0023	0.2343	0.6095	139.6
Mississippi	23	843149	PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.	56.14	52.11	55.7	57.48	0.5132	0.4418	0.4495	0.5036	3.21
Mississippi	24	854140	PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL	60.39	48.67	58.78	56.34	0.5521	0.4127	0.4744	0.4936	-4.15
Mississippi	25	480451	KRFT PPR/PPRBRD UNCTD UNBLCHD 225G/M2/MORE RL	41.2	43.34	53.86	51.17	0.3766	0.3675	0.4347	0.4483	-5
Montana	0	0	World	1591.81	1575.98	1506.31	1529.39	0.1074	0.102	0.0954	0.0942	1.53
Montana	0	25	Top 25	873.81	968.23	943.67	1017.71	54.8946	61.4363	62.6481	66.5435	7.85
Montana	1	270119	COAL NESOI, NOT AGGLOMERATED	152.34	150.79	144.75	137.94	9.5704	9.568	9.6094	9.0192	-4.7
Montana	2	282550	COPPER OXIDES AND HYDROXIDES	172.87	133.79	118.23	122.43	10.8599	8.4891	7.8491	8.0054	3.55
Montana	3	270112	BITUMINOUS COAL, NOT AGGLOMERATED	21.83	70.34	74.21	85.19	1.3714	4.4631	4.9264	5.5701	14.8
Montana	4	285000	HYDRIDS/NITRIDS/AZIDS/SILICIDS ETC W/NT CHEM	105.45	65.78	60.74	84.06	6.6244	4.1738	4.0323	5.4961	38.39
Montana	5	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	121.05	84.72	63.67	0	7.681	5.6241	4.1633	-24.84
Montana	6	71310	PEAS, DRIED SHELLED, INCLUDING SEED	9.8	25.33	38.56	49.06	0.6158	1.6073	2.5599	3.2078	27.23
Montana	7	261390	MOLYBDENUM ORES AND CONCENTRATES NOT ROASTED	1.77	2.04	22.61	44.99	0.1111	0.1293	1.5012	2.9414	98.94
Montana	8	252329	PORTLAND CEMENT EXCEPT WHITE PORTLAND CEMENT	30.65	41.4	39.04	42.74	1.9255	2.6267	2.5917	2.7948	9.49
Montana	9	240220	CIGARETTES CONTAINING TOBACCO	0	0	33.91	41.76	0	0	2.2513	2.7304	23.14
Montana	10	100199	WHEAT AND MESLIN, NESOI	0	10.56	17.77	40.02	0	0.6701	1.1799	2.6168	125.17
Montana	11	71340	LENTILS, DRIED SHELLED, INCLUDING SEED	11.22	25.4	30.4	38.37	0.7048	1.6117	2.0181	2.5087	26.22
Montana	12	280461	SILICON CONTAIN BY WT NT < 99.99% OF SILICON	56.01	22.91	33.2	32.42	3.5186	1.4536	2.2044	2.1199	-2.36
