Company Name,Revenue Type,Commodity,Revenue,
GREAT WESTERN DRILLING COMPANY,Royalties,Gas,201435.38,
GREAT WESTERN DRILLING COMPANY,Royalties,Oil,126006.74,
ROSS EXPLORATIONS INC,Other Revenues,Oil & Gas,4195.18,
ROSS EXPLORATIONS INC,Rents,Oil & Gas,36658.00,
ROSS EXPLORATIONS INC,Royalties,Gas,289874.47,
HOUSTON ENERGY LP,Rents,Oil & Gas,330080.00,
RANGE PRODUCTION CORP,Other Revenues,Oil & Gas,-127495.89,
RANGE PRODUCTION CORP,Royalties,Gas,260518.42,
RANGE PRODUCTION CORP,Royalties,Oil,191025.40,
BEARCAT ENERGY LLC,Royalties,Gas,322682.99,
URBAN OIL AND GAS LLC,Royalties,Gas,127138.89,
URBAN OIL AND GAS LLC,Royalties,Oil,194822.68,
REAGAN SMITH ENERGY SOLUTIONS INC,Bonus,Oil & Gas,321014.00,
REAGAN SMITH ENERGY SOLUTIONS INC,Rents,Oil & Gas,646.50,
H. L. BROWN OPERATING LLC,Royalties,Gas,315002.70,
K2 LAND COMPANY LLC,Bonus,Oil & Gas,310470.00,
K2 LAND COMPANY LLC,Rents,Oil & Gas,3573.00,
SEELEY OIL COMPANY,Rents,Oil & Gas,135.00,
SEELEY OIL COMPANY,Royalties,Gas,32362.32,
SEELEY OIL COMPANY,Royalties,Oil,281433.04,
70 & 148 LLC,Rents,Oil & Gas,310220.00,
STROUD EXPLORATION INC,Rents,Oil & Gas,400.00,
STROUD EXPLORATION INC,Royalties,Oil,307204.26,
THOMPSON ENGR & PROD CORP,Other Revenues,Oil & Gas,32013.00,
THOMPSON ENGR & PROD CORP,Royalties,Gas,254034.02,
THOMPSON ENGR & PROD CORP,Royalties,Oil,19570.02,
SUMMIT OPERATING LLC,Other Revenues,Oil & Gas,1424.29,
SUMMIT OPERATING LLC,Rents,Oil & Gas,4400.00,
SUMMIT OPERATING LLC,Royalties,Gas,250028.79,
SUMMIT OPERATING LLC,Royalties,Oil,47359.47,
JORDAN DEVELOPMENT COMPANY LLC,Bonus,Oil & Gas,266414.00,
JORDAN DEVELOPMENT COMPANY LLC,Other Revenues,Oil & Gas,-200.00,
JORDAN DEVELOPMENT COMPANY LLC,Rents,Oil & Gas,11425.50,
JORDAN DEVELOPMENT COMPANY LLC,Royalties,Gas,23205.72,
COLUMBIA PIPELINE GROUP,Other Revenues,Oil & Gas,299986.30,
COLUMBIA PIPELINE GROUP,Rents,Oil & Gas,610.00,
SCHALK DEVELOPMENT COMPANY,Royalties,Gas,283356.27,
SCHALK DEVELOPMENT COMPANY,Royalties,Oil,15604.62,
THOMPSON J CLEO,Rents,Oil & Gas,3200.00,
THOMPSON J CLEO,Royalties,Gas,25550.57,
THOMPSON J CLEO,Royalties,Oil,267923.07,
BRADEN EXPLORATION LLC,Royalties,Gas,151030.53,
BRADEN EXPLORATION LLC,Royalties,Oil,145535.48,
WESTERN AMERICAN RESOURCES LLC,Bonus,Oil & Gas,1510.00,
WESTERN AMERICAN RESOURCES LLC,Rents,Oil & Gas,162512.00,
WESTERN AMERICAN RESOURCES LLC,Royalties,Oil,131165.78,
DEJOUR ENERGY CORP,Other Revenues,Oil & Gas,51519.00,
DEJOUR ENERGY CORP,Rents,Oil & Gas,34058.00,
DEJOUR ENERGY CORP,Royalties,Gas,189382.76,
DEJOUR ENERGY CORP,Royalties,Oil,15451.46,
WAGNER OIL COMPANY,Royalties,Gas,31998.34,
WAGNER OIL COMPANY,Royalties,Oil,255398.39,
ANTERO RESOURCES CORP,Other Revenues,Oil & Gas,-63000.00,
ANTERO RESOURCES CORP,Rents,Oil & Gas,25720.00,
ANTERO RESOURCES CORP,Royalties,Gas,232174.38,
ANTERO RESOURCES CORP,Royalties,Oil,88834.77,
PABLO OPERATING COMPANY,Royalties,Gas,283594.42,
GMX RESOURCES INC,Rents,Oil & Gas,10281.50,
GMX RESOURCES INC,Royalties,Gas,16442.24,
GMX RESOURCES INC,Royalties,Oil,253953.94,
ROYAL HOLDINGS,Rents,Oil & Gas,279825.00,
CABOT OIL & GAS CORP,Other Revenues,Oil & Gas,594.15,
CABOT OIL & GAS CORP,Rents,Oil & Gas,189098.00,
CABOT OIL & GAS CORP,Royalties,Gas,70828.67,
CABOT OIL & GAS CORP,Royalties,Oil,17786.41,
ENEL GREEN POWER NORTH AMERICA INC,Rents,Geothermal,71194.00,
ENEL GREEN POWER NORTH AMERICA INC,Royalties,Geothermal,202170.08,
BISSELL EXPLORATION LLC,Rents,Oil & Gas,273088.50,
HALLADOR PETROLEUM COMPANY,Rents,Oil & Gas,800.00,
HALLADOR PETROLEUM COMPANY,Royalties,Gas,267742.93,
LAND PROFESSIONALS INC - UT,Bonus,Oil & Gas,239602.00,
LAND PROFESSIONALS INC - UT,Rents,Oil & Gas,24103.50,
BERENERGY CORP,Rents,Oil & Gas,1120.00,
BERENERGY CORP,Royalties,Gas,193172.26,
BERENERGY CORP,Royalties,Oil,68672.04,
ARMSTRONG CORP,Rents,Oil & Gas,8213.00,
ARMSTRONG CORP,Royalties,Oil,254665.13,
BEARTOOTH OIL & GAS COMPANY,Other Revenues,Oil & Gas,1857.10,
BEARTOOTH OIL & GAS COMPANY,Rents,Oil & Gas,13008.00,
BEARTOOTH OIL & GAS COMPANY,Royalties,Gas,211251.41,
BEARTOOTH OIL & GAS COMPANY,Royalties,Oil,30406.09,
HOUSTON OIL PRODUCING ENTERPRISES INC,Royalties,Gas,6231.99,
HOUSTON OIL PRODUCING ENTERPRISES INC,Royalties,Oil,248293.85,
GULFMARK ENERGY INC,Royalties,Oil,247725.30,
CIRQUE RESOURCES LP,Bonus,Oil & Gas,38050.00,
CIRQUE RESOURCES LP,Rents,Oil & Gas,208937.00,
ARNELL OIL COMPANY,Royalties,Oil,246470.00,
GILES THOMAS,Bonus,Oil & Gas,242900.00,
GILES THOMAS,Rents,Oil & Gas,2082.00,
JAG OPERATING LLC,Royalties,Gas,15422.41,
JAG OPERATING LLC,Royalties,Oil,227310.35,
UNITED SALT CORP,Royalties,Other Commodities,241962.29,
FORT RANDALL R,Bonus,Oil & Gas,240000.00,
FORT RANDALL R,Rents,Oil & Gas,960.00,
THE ANSCHUTZ CORP,Rents,Oil & Gas,16254.00,
THE ANSCHUTZ CORP,Royalties,Gas,183504.47,
THE ANSCHUTZ CORP,Royalties,Oil,39458.32,
PRIDE ENERGY COMPANY,Bonus,Oil & Gas,-27950.00,
PRIDE ENERGY COMPANY,Rents,Oil & Gas,4005.50,
PRIDE ENERGY COMPANY,Royalties,Gas,61592.37,
PRIDE ENERGY COMPANY,Royalties,Oil,201348.88,
NEW MEXICO SALT & MINERALS CORP,Royalties,Other Commodities,237945.68,
CBM GAS COMPANY LLC,Royalties,Gas,234790.74,
PINEDALE INVESTMENT INC,Royalties,Gas,21172.30,
PINEDALE INVESTMENT INC,Royalties,Oil,212557.26,
YELLOWSTONE EXPLORATION LLC,Bonus,Oil & Gas,233700.00,
YELLOWSTONE EXPLORATION LLC,Rents,Oil & Gas,28.50,
BROWER OIL AND GAS COMPANY INC,Royalties,Oil,232391.08,
LONETREE ENERGY & ASSOCIATES LLC,Bonus,Oil & Gas,213063.00,
LONETREE ENERGY & ASSOCIATES LLC,Rents,Oil & Gas,18484.50,
ENERPLUS RESOURCES CORP,Rents,Oil & Gas,10062.00,
ENERPLUS RESOURCES CORP,Royalties,Gas,27433.18,
ENERPLUS RESOURCES CORP,Royalties,Oil,193407.29,
QUICKSILVER RESOURCES INC,Other Revenues,Oil & Gas,-16559.00,
QUICKSILVER RESOURCES INC,Rents,Oil & Gas,171562.00,
QUICKSILVER RESOURCES INC,Royalties,Gas,13659.78,
QUICKSILVER RESOURCES INC,Royalties,Oil,57817.61,
PHOENIX HYDROCARBONS OPERATING CORP,Royalties,Gas,222066.55,
PHOENIX HYDROCARBONS OPERATING CORP,Royalties,Oil,3924.06,
GAS VENTURES LLC,Rents,Oil & Gas,12986.00,
GAS VENTURES LLC,Royalties,Oil,211074.19,
PAR PETROLEUM CORP,Rents,Oil & Gas,250266.50,
PAR PETROLEUM CORP,Royalties,Gas,-26269.23,
PAR PETROLEUM CORP,Royalties,Oil,-67.35,
CALYX ENERGY LLC,Bonus,Oil & Gas,213980.00,
CALYX ENERGY LLC,Rents,Oil & Gas,7635.00,
PRIMA EXPLORATION INC,Other Revenues,Oil & Gas,796.00,
PRIMA EXPLORATION INC,Rents,Oil & Gas,10528.50,
PRIMA EXPLORATION INC,Royalties,Gas,88231.71,
PRIMA EXPLORATION INC,Royalties,Oil,119377.04,
NADEL AND GUSSMAN HEYCO LLC,Bonus,Oil & Gas,216000.00,
NADEL AND GUSSMAN HEYCO LLC,Rents,Oil & Gas,480.00,
STANDARD STEAM TRUST LLC,Rents,Geothermal,214944.00,
ENDURING RESOURCES LLC,Other Revenues,Oil & Gas,7559.00,
ENDURING RESOURCES LLC,Rents,Oil & Gas,21195.00,
ENDURING RESOURCES LLC,Royalties,Gas,122123.32,
ENDURING RESOURCES LLC,Royalties,Oil,63951.25,
STRACHAN EXPLORATION INC,Other Revenues,Oil & Gas,2918.26,
STRACHAN EXPLORATION INC,Rents,Oil & Gas,64462.50,
STRACHAN EXPLORATION INC,Royalties,Oil,147359.94,
M V PURCHASING LLC,Royalties,Oil,214112.44,
TRISTAR PRODUCER SERVICES,Royalties,Gas,214109.93,
BOIS D ARC EXPLORATION LLC,Rents,Oil & Gas,210270.00,
BRAZOS LP,Royalties,Gas,127211.73,
BRAZOS LP,Royalties,Oil,80239.21,
MINERAL RESOURCES INC,Royalties,Gas,129324.66,
MINERAL RESOURCES INC,Royalties,Oil,76689.70,
DNR OIL & GAS INC,Other Revenues,Oil & Gas,947.46,
DNR OIL & GAS INC,Rents,Oil & Gas,80.00,
DNR OIL & GAS INC,Royalties,Gas,11272.13,
DNR OIL & GAS INC,Royalties,Oil,192993.99,
J BAR CANE INC,Bonus,Oil & Gas,196000.00,
J BAR CANE INC,Rents,Oil & Gas,8760.00,
WARD PETROLEUM CORP,Rents,Oil & Gas,208.00,
WARD PETROLEUM CORP,Royalties,Gas,67690.30,
WARD PETROLEUM CORP,Royalties,Oil,136731.47,
B.C. OPERATING INC,Rents,Oil & Gas,2480.00,
B.C. OPERATING INC,Royalties,Gas,51654.56,
B.C. OPERATING INC,Royalties,Oil,150235.19,
SETTLE S CRAIG,Rents,Oil & Gas,204344.50,
PACE DIVERSIFIED CORP,Royalties,Oil,203375.45,
TIDEWATER OIL & GAS COMPANY LLC,Other Revenues,Oil & Gas,1144.00,
TIDEWATER OIL & GAS COMPANY LLC,Rents,Oil & Gas,191366.50,
TIDEWATER OIL & GAS COMPANY LLC,Royalties,Oil,8435.01,
PAR MINERALS CORP,Rents,Oil & Gas,61.50,
PAR MINERALS CORP,Royalties,Gas,120500.91,
PAR MINERALS CORP,Royalties,Oil,79903.24,
HUDSON OIL COMPANY OF TEXAS,Other Revenues,Oil & Gas,5073.88,
HUDSON OIL COMPANY OF TEXAS,Rents,Oil & Gas,460.00,
HUDSON OIL COMPANY OF TEXAS,Royalties,Gas,182341.24,
HUDSON OIL COMPANY OF TEXAS,Royalties,Oil,12184.12,
VENTURE OIL & GAS INC,Royalties,Oil,197478.92,
HOGBACK EXPLORATION INC,Bonus,Oil & Gas,25000.00,
HOGBACK EXPLORATION INC,Rents,Oil & Gas,60.00,
HOGBACK EXPLORATION INC,Royalties,Gas,171424.22,
J & M RAYMOND LTD,Royalties,Gas,194493.50,
J & M RAYMOND LTD,Royalties,Oil,1730.93,
STRATA PRODUCTION COMPANY,Royalties,Gas,195425.78,
VECTA OIL & GAS LTD,Bonus,Oil & Gas,151440.00,
VECTA OIL & GAS LTD,Rents,Oil & Gas,42488.50,
GRIFFIN RESOURCES,Royalties,Gas,171.16,
GRIFFIN RESOURCES,Royalties,Oil,191950.41,
ALTA MESA SERVICES LP,Rents,Oil & Gas,19621.50,
ALTA MESA SERVICES LP,Royalties,Gas,87631.06,
ALTA MESA SERVICES LP,Royalties,Oil,84834.88,
SWANSON PRODUCTION CO LLC,Bonus,Oil & Gas,190645.00,
SWANSON PRODUCTION CO LLC,Rents,Oil & Gas,1354.50,
RODDY PRODUCTION COMPANY LLC,Royalties,Gas,188439.57,
RODDY PRODUCTION COMPANY LLC,Royalties,Oil,3457.81,
HIGH PLAINS OPERATING COMPANY LLC,Royalties,Oil,191848.28,
KIMBELL OIL COMPANY,Royalties,Gas,177562.60,
KIMBELL OIL COMPANY,Royalties,Oil,9294.62,
PAUL & LYNN SAWYER REV LIVING TRUST,Bonus,Oil & Gas,157936.00,
PAUL & LYNN SAWYER REV LIVING TRUST,Rents,Oil & Gas,28431.00,
ONSHORE HOLDINGS LLC,Rents,Oil & Gas,186025.50,
TEXON LP,Other Revenues,Oil & Gas,-36500.00,
TEXON LP,Royalties,Gas,220384.94,
NORTHWESTERN ENERGY,Other Revenues,Oil & Gas,40951.61,
NORTHWESTERN ENERGY,Rents,Oil & Gas,1600.00,
NORTHWESTERN ENERGY,Royalties,Gas,127518.41,
NORTHWESTERN ENERGY,Royalties,Oil,12694.98,
STRANG JOHN P,Rents,Oil & Gas,182654.00,
PALMER PETROLEUM INC,Rents,Oil & Gas,400.00,
PALMER PETROLEUM INC,Royalties,Oil,179319.37,
"BARTON, ROY G JR",Bonus,Oil & Gas,17050.00,
"BARTON, ROY G JR",Rents,Geothermal,6300.00,
"BARTON, ROY G JR",Rents,Oil & Gas,156336.50,
THUNDERBIRD ENERGY LLC,Bonus,Oil & Gas,173530.00,
THUNDERBIRD ENERGY LLC,Rents,Oil & Gas,3718.50,
HEP OIL COMPANY LTD,Rents,Oil & Gas,488.00,
HEP OIL COMPANY LTD,Royalties,Gas,152116.96,
HEP OIL COMPANY LTD,Royalties,Oil,24422.62,
SYNERGY OPERATING LLC,Other Revenues,Oil & Gas,5187.00,
SYNERGY OPERATING LLC,Rents,Oil & Gas,3376.00,
SYNERGY OPERATING LLC,Royalties,Gas,100508.76,
SYNERGY OPERATING LLC,Royalties,Oil,66355.17,
IRISH OIL & GAS INC,Bonus,Oil & Gas,173300.00,
IRISH OIL & GAS INC,Rents,Oil & Gas,2113.50,
J M HUBER CORP,Rents,Oil & Gas,1274.00,
J M HUBER CORP,Royalties,Gas,173114.57,
CONSOL MINING COMPANY LLC,Bonus,Coal,40320.00,
CONSOL MINING COMPANY LLC,Rents,Coal,3000.00,
CONSOL MINING COMPANY LLC,Royalties,Coal,130476.34,
DOMINION PRODUCTION COMPANY LLC,Royalties,Oil,172269.84,
M & K OIL COMPANY,Other Revenues,Oil & Gas,-7420.00,
M & K OIL COMPANY,Rents,Oil & Gas,30214.00,
M & K OIL COMPANY,Royalties,Gas,148318.29,
ANADARKO MINERALS INC,Other Revenues,Oil & Gas,474.00,
ANADARKO MINERALS INC,Royalties,Gas,18133.60,
ANADARKO MINERALS INC,Royalties,Oil,151340.27,
ROCKIES STANDARD OIL COMPANY LLC,Rents,Oil & Gas,168699.00,
HARRINGTON SW ENERGY LTD,Royalties,Gas,160379.18,
HARRINGTON SW ENERGY LTD,Royalties,Oil,7909.23,
RANCHO LOS ALAMOS LLC,Rents,Oil & Gas,167737.00,
HATHAWAY LLC,Royalties,Oil,167661.76,
SOMONT OIL COMPANY INC,Rents,Oil & Gas,117.00,
SOMONT OIL COMPANY INC,Royalties,Gas,18749.39,
SOMONT OIL COMPANY INC,Royalties,Oil,147411.16,
THOROFARE RESOURCES INC,Rents,Oil & Gas,200.00,
THOROFARE RESOURCES INC,Royalties,Gas,28756.88,
THOROFARE RESOURCES INC,Royalties,Oil,136773.48,
CHISOS LTD,Other Revenues,Oil & Gas,3650.30,
CHISOS LTD,Rents,Oil & Gas,13136.00,
CHISOS LTD,Royalties,Gas,57405.87,
CHISOS LTD,Royalties,Oil,90698.92,
PDP ROYALTY LLC,Rents,Oil & Gas,164832.00,
RED WILLOW PRODUCTION COMPANY,Other Revenues,Oil & Gas,-72875.40,
RED WILLOW PRODUCTION COMPANY,Royalties,Gas,236351.10,
MANZANO ENERGY PARTNERS II LLC,Bonus,Oil & Gas,160000.00,
MANZANO ENERGY PARTNERS II LLC,Rents,Oil & Gas,600.00,
KMD OPERATING COMPANY LLC,Rents,Oil & Gas,952.00,
KMD OPERATING COMPANY LLC,Royalties,Gas,5136.63,
KMD OPERATING COMPANY LLC,Royalties,Oil,154353.34,
HOACTZIN PARTNERS LP,Bonus,Oil & Gas,125000.00,
HOACTZIN PARTNERS LP,Rents,Oil & Gas,35000.00,
MAGMA ENERGY CORP,Other Revenues,Geothermal,3215.39,
MAGMA ENERGY CORP,Rents,Geothermal,154491.00,
MAGMA ENERGY CORP,Royalties,Geothermal,2106.72,
BURGUNDY OIL & GAS OF NEW MEXICO INC,Royalties,Gas,32233.36,
BURGUNDY OIL & GAS OF NEW MEXICO INC,Royalties,Oil,127150.28,
SCHALLA ROBERT A,Bonus,Oil & Gas,152010.00,
SCHALLA ROBERT A,Rents,Oil & Gas,4973.00,
MUREX PETROLEUM CORP,Rents,Oil & Gas,702.00,
MUREX PETROLEUM CORP,Royalties,Gas,3329.29,
MUREX PETROLEUM CORP,Royalties,Oil,149640.29,
RYCKMAN CREEK RESOURCES LLC,Other Revenues,Oil & Gas,150918.77,
RYCKMAN CREEK RESOURCES LLC,Rents,Oil & Gas,2320.00,
GRANT CANYON OIL & GAS LLC,Bonus,Oil & Gas,130975.00,
GRANT CANYON OIL & GAS LLC,Rents,Oil & Gas,13845.00,
GRANT CANYON OIL & GAS LLC,Royalties,Oil,6957.63,
PETROLEUM DEVELOPMENT CORP,Rents,Oil & Gas,320.00,
PETROLEUM DEVELOPMENT CORP,Royalties,Gas,45465.56,
PETROLEUM DEVELOPMENT CORP,Royalties,Oil,104671.91,
WHITE PHILIP L,Bonus,Oil & Gas,126450.00,
WHITE PHILIP L,Rents,Oil & Gas,21234.50,
ARSENAL ENERGY INC,Royalties,Gas,537.47,
ARSENAL ENERGY INC,Royalties,Oil,147072.45,
PEAKVIEW ENERGY COMPANY LLC,Bonus,Oil & Gas,144558.00,
PEAKVIEW ENERGY COMPANY LLC,Rents,Oil & Gas,2259.00,
CIRIS ENERGY INC,Royalties,Gas,146177.92,
PIONEER OIL & GAS CORP,Bonus,Oil & Gas,101992.00,
PIONEER OIL & GAS CORP,Rents,Oil & Gas,29767.67,
PIONEER OIL & GAS CORP,Royalties,Gas,11857.00,
PIONEER OIL & GAS CORP,Royalties,Oil,1807.00,
ALTERNATIVE EARTH RESOURCES INC,Rents,Geothermal,18258.00,
ALTERNATIVE EARTH RESOURCES INC,Royalties,Geothermal,126454.44,
MATAGORDA ISLAND GAS OPERATIONS LLC,Royalties,Gas,143702.86,
MATAGORDA ISLAND GAS OPERATIONS LLC,Royalties,Oil,866.41,
ONLINE RESOURCES INC,Royalties,Gas,8959.17,
ONLINE RESOURCES INC,Royalties,Oil,135088.74,
LUFF EXPLORATION COMPANY,Royalties,Gas,791.46,
LUFF EXPLORATION COMPANY,Royalties,Oil,137683.63,
PACIFIC ENTERPRISES-WESTERN,Royalties,Oil,138367.71,
NMT OIL COMPANY INC,Royalties,Oil,136555.07,
MONFORTE EXPLORATION LLC,Other Revenues,Oil & Gas,-26900.00,
MONFORTE EXPLORATION LLC,Rents,Oil & Gas,-105.00,
MONFORTE EXPLORATION LLC,Royalties,Gas,162048.00,
MONFORTE EXPLORATION LLC,Royalties,Oil,9.79,
CONTEX ENERGY COMPANY,Bonus,Oil & Gas,58376.00,
CONTEX ENERGY COMPANY,Rents,Oil & Gas,75754.50,
GENESIS ST OPERATING LLC,Other Revenues,Oil & Gas,-3377.12,
GENESIS ST OPERATING LLC,Rents,Oil & Gas,92403.00,
GENESIS ST OPERATING LLC,Royalties,Gas,16822.66,
GENESIS ST OPERATING LLC,Royalties,Oil,27740.00,
BLUE TIP ENERGY LLC,Other Revenues,Oil & Gas,25282.16,
BLUE TIP ENERGY LLC,Rents,Oil & Gas,14582.00,
BLUE TIP ENERGY LLC,Royalties,Gas,92702.04,
BLAIR HOUSE LLC,Bonus,Oil & Gas,125692.00,
BLAIR HOUSE LLC,Rents,Oil & Gas,6489.00,
NATURAL GAS PROCESSING COMPANY,Royalties,Gas,7206.66,
NATURAL GAS PROCESSING COMPANY,Royalties,Oil,123400.00,
MATRIX PRODUCTION COMPANY,Rents,Oil & Gas,560.00,
MATRIX PRODUCTION COMPANY,Royalties,Gas,-37114.99,
MATRIX PRODUCTION COMPANY,Royalties,Oil,166474.39,
CRAWLEY PETROLEUM CORP,Other Revenues,Oil & Gas,2940.00,
CRAWLEY PETROLEUM CORP,Rents,Oil & Gas,1920.00,
CRAWLEY PETROLEUM CORP,Royalties,Gas,55617.26,
CRAWLEY PETROLEUM CORP,Royalties,Oil,67415.48,
XOG OPERATING LLC,Other Revenues,Oil & Gas,2300.00,
XOG OPERATING LLC,Rents,Oil & Gas,160.00,
XOG OPERATING LLC,Royalties,Gas,124603.46,
CML EXPLORATION LLC,Other Revenues,Oil & Gas,103.19,
CML EXPLORATION LLC,Royalties,Gas,40737.50,
CML EXPLORATION LLC,Royalties,Oil,86203.64,
WITMAC OIL & GAS,Rents,Oil & Gas,126177.00,
DECKER OPERATING COMPANY LLC,Other Revenues,Oil & Gas,26708.89,
DECKER OPERATING COMPANY LLC,Rents,Oil & Gas,87160.00,
DECKER OPERATING COMPANY LLC,Royalties,Gas,12222.92,
ENERQUEST OPERATING LLC,Royalties,Gas,44743.05,
ENERQUEST OPERATING LLC,Royalties,Oil,79492.60,
KCS MEDALLION RESOURCES INC,Other Revenues,Oil & Gas,8000.00,
KCS MEDALLION RESOURCES INC,Royalties,Gas,116019.41,
EAGLE LAND SERVICES INC,Bonus,Oil & Gas,111386.00,
EAGLE LAND SERVICES INC,Rents,Oil & Gas,11644.50,
REDWOLF PRODUCTION INC,Other Revenues,Oil & Gas,2555.54,
REDWOLF PRODUCTION INC,Royalties,Gas,16358.41,
REDWOLF PRODUCTION INC,Royalties,Oil,101920.07,
KENNEDY OIL,Other Revenues,Oil & Gas,22660.59,
KENNEDY OIL,Rents,Oil & Gas,15694.00,
KENNEDY OIL,Royalties,Gas,82409.09,
MUSTANG FUEL CORP,Other Revenues,Oil & Gas,44.00,
MUSTANG FUEL CORP,Rents,Oil & Gas,6766.00,
MUSTANG FUEL CORP,Royalties,Gas,54929.97,
MUSTANG FUEL CORP,Royalties,Oil,58465.13,
BURR OIL & GAS INC,Royalties,Gas,80088.50,
BURR OIL & GAS INC,Royalties,Oil,40031.39,
WARD WILLISTON COMPANY,Royalties,Oil,119765.80,
JBLS MONTANA INC,Bonus,Oil & Gas,118000.00,
JBLS MONTANA INC,Rents,Oil & Gas,1440.00,
PHILIP T SHARPLES TRUST,Rents,Oil & Gas,102177.00,
PHILIP T SHARPLES TRUST,Royalties,Gas,15225.70,
LIVELY EXPLORATION COMPANY,Royalties,Gas,112829.00,
LIVELY EXPLORATION COMPANY,Royalties,Oil,4294.69,
EGL RESOURCES INC,Rents,Oil & Gas,150.00,
EGL RESOURCES INC,Royalties,Gas,103955.64,
EGL RESOURCES INC,Royalties,Oil,12410.90,
SNOW OIL & GAS INC,Royalties,Gas,34436.48,
SNOW OIL & GAS INC,Royalties,Oil,81950.16,
LASSO OIL & GAS LLC,Royalties,Gas,57356.52,
LASSO OIL & GAS LLC,Royalties,Oil,58020.98,
SPOONER PETROLEUM COMPANY,Rents,Oil & Gas,852.00,
SPOONER PETROLEUM COMPANY,Royalties,Oil,113733.57,
SOUTHERN BAY OPERATING LLC,Rents,Oil & Gas,5939.00,
SOUTHERN BAY OPERATING LLC,Royalties,Oil,108643.51,
KB CRONIN CO LLC,Bonus,Oil & Gas,104302.00,
KB CRONIN CO LLC,Rents,Oil & Gas,10273.50,
CIMARRON EXPLORATION COMPANY,Rents,Oil & Gas,-1280.00,
CIMARRON EXPLORATION COMPANY,Royalties,Oil,113550.03,
PETROX RESOURCES INC,Other Revenues,Oil & Gas,290.00,
PETROX RESOURCES INC,Royalties,Gas,111401.75,
MCR LLC,Other Revenues,Oil & Gas,1393.32,
MCR LLC,Rents,Oil & Gas,560.00,
MCR LLC,Royalties,Gas,12492.83,
MCR LLC,Royalties,Oil,95936.94,
SUMMIT ENERGY LLC,Royalties,Gas,35025.11,
SUMMIT ENERGY LLC,Royalties,Oil,74556.57,
FOCUS EXPLORATION LLC,Rents,Oil & Gas,109440.00,
OSBORN HEIRS COMPANY LTD,Other Revenues,Oil & Gas,40.00,
OSBORN HEIRS COMPANY LTD,Rents,Oil & Gas,46282.00,
OSBORN HEIRS COMPANY LTD,Royalties,Gas,62483.74,
TENGASCO INC,Other Revenues,Oil & Gas,23669.10,
TENGASCO INC,Rents,Oil & Gas,30.00,
TENGASCO INC,Royalties,Gas,74165.52,
TENGASCO INC,Royalties,Oil,10190.10,
INLAND OIL & GAS CORP,Bonus,Oil & Gas,102400.00,
INLAND OIL & GAS CORP,Other Revenues,Oil & Gas,396.93,
INLAND OIL & GAS CORP,Rents,Oil & Gas,480.00,
INLAND OIL & GAS CORP,Royalties,Gas,4673.57,
ZONE EXPLORATION INC,Rents,Oil & Gas,107365.50,
DARRAH,Bonus,Oil & Gas,89290.00,
DARRAH,Rents,Oil & Gas,8181.50,
DARRAH,Royalties,Oil,9718.94,
ASPEN OPERATING COMPANY LLC,Royalties,Gas,13342.13,
ASPEN OPERATING COMPANY LLC,Royalties,Oil,93386.99,
ECHO PRODUCTION INC,Other Revenues,Oil & Gas,1992.48,
ECHO PRODUCTION INC,Rents,Oil & Gas,9524.00,
ECHO PRODUCTION INC,Royalties,Gas,17424.24,
ECHO PRODUCTION INC,Royalties,Oil,77048.74,
PRIMERO OPERATING INC,Other Revenues,Oil & Gas,5224.00,
PRIMERO OPERATING INC,Royalties,Gas,40584.63,
PRIMERO OPERATING INC,Royalties,Oil,59166.77,
JULANDER ENERGY COMPANY,Rents,Oil & Gas,20942.00,
JULANDER ENERGY COMPANY,Royalties,Oil,83830.83,
HANNA OIL & GAS CO,Rents,Oil & Gas,-57.00,
HANNA OIL & GAS CO,Royalties,Gas,104492.73,
RELIANCE ENERGY INC,Rents,Oil & Gas,7912.50,
RELIANCE ENERGY INC,Royalties,Gas,80556.10,
RELIANCE ENERGY INC,Royalties,Oil,15366.47,
COCHRAN WILLIAM,Bonus,Oil & Gas,99803.00,
COCHRAN WILLIAM,Rents,Oil & Gas,3481.50,
ANATEXAS OFFSHORE INC,Rents,Oil & Gas,102625.00,
MCCORMICK SONJA V,Bonus,Oil & Gas,90274.00,
MCCORMICK SONJA V,Rents,Oil & Gas,11463.25,
ANGELLE & DONAHUE OIL & GAS PROPERTIES,Bonus,Oil & Gas,36260.00,
ANGELLE & DONAHUE OIL & GAS PROPERTIES,Rents,Oil & Gas,64944.00,
FARMER MINERALS LLC,Bonus,Oil & Gas,539.00,
FARMER MINERALS LLC,Rents,Oil & Gas,100634.00,
CARRELL OIL COMPANY,Rents,Oil & Gas,966.00,
CARRELL OIL COMPANY,Royalties,Oil,99810.78,
CHUZA OIL COMPANY,Rents,Oil & Gas,516.00,
CHUZA OIL COMPANY,Royalties,Oil,99984.01,
BELOW THRESHOLD,Bonus,Geothermal,2462.00,
BELOW THRESHOLD,Bonus,Oil & Gas,3100937.75,
BELOW THRESHOLD,Other Revenues,Clay,942.00,
BELOW THRESHOLD,Other Revenues,Copper,26110.00,
BELOW THRESHOLD,Other Revenues,Geothermal,9964.94,
BELOW THRESHOLD,Other Revenues,Gilsonite,5877.00,
BELOW THRESHOLD,Other Revenues,Hardrock,21648.55,
BELOW THRESHOLD,Other Revenues,Oil & Gas,378024.70,
BELOW THRESHOLD,Other Revenues,Phosphate,10278.00,
