Calendar Year	Product	State/Offshore Region	FIPS Code	CPS/Planning Area	Production Volume	Onshore/Offshore	Category	
2008	Gas (mcf)	OK	40045	Ellis County	370,215	Onshore	Federal	
2008	Gas (mcf)	OK	40047	Garfield County	76,707	Onshore	Federal	
2008	Gas (mcf)	OK	40049	Garvin County	16,581	Onshore	Federal	
2008	Gas (mcf)	OK	40051	Grady County	25,206	Onshore	Federal	
2008	Gas (mcf)	OK	40055	Greer County	7,099	Onshore	Federal	
2008	Gas (mcf)	OK	40059	Harper County	53,198	Onshore	Federal	
2008	Gas (mcf)	OK	40061	Haskell County	345,203	Onshore	Federal	
2008	Gas (mcf)	OK	40063	Hughes County	1,733	Onshore	Federal	
2008	Gas (mcf)	OK	40073	Kingfisher County	49,226	Onshore	Federal	
2008	Gas (mcf)	OK	40077	Latimer County	200,960	Onshore	Federal	
2008	Gas (mcf)	OK	40079	Le Flore County	59,402	Onshore	Federal	
2008	Gas (mcf)	OK	40081	Lincoln County	40,661	Onshore	Federal	
2008	Gas (mcf)	OK	40083	Logan County	451	Onshore	Federal	
2008	Gas (mcf)	OK	40093	Major County	5,964	Onshore	Mixed Exploratory	
2008	Gas (mcf)	OK	40093	Major County	1,424,881	Onshore	Federal	
2008	Gas (mcf)	OK	40091	McIntosh County	28,556	Onshore	Federal	
2008	Gas (mcf)	OK	40109	Oklahoma County	1,533	Onshore	Federal	
2008	Gas (mcf)	OK	40119	Payne County	23,419	Onshore	Federal	
2008	Gas (mcf)	OK	40121	Pittsburg County	2,075,000	Onshore	Federal	
2008	Gas (mcf)	OK	40129	Roger Mills County	3,703,530	Onshore	Federal	
2008	Gas (mcf)	OK	40135	Sequoyah County	32,700	Onshore	Federal	
2008	Gas (mcf)	OK	40139	Texas County	211,237	Onshore	Federal	
2008	Gas (mcf)	OK	40149	Washita County	44,667	Onshore	Federal	
2008	Gas (mcf)	OK	40151	Woods County	1,412,311	Onshore	Federal	
2008	Gas (mcf)	OK	40153	Woodward County	968,736	Onshore	Federal	
2008	Oil (bbl)	OK	40003	Alfalfa County	2,021	Onshore	Federal	
2008	Oil (bbl)	OK	40005	Atoka County	35	Onshore	Federal	
2008	Oil (bbl)	OK	40007	Beaver County	2,819	Onshore	Federal	
2008	Oil (bbl)	OK	40009	Beckham County	1,893	Onshore	Federal	
2008	Oil (bbl)	OK	40011	Blaine County	4,299	Onshore	Federal	
2008	Oil (bbl)	OK	40015	Caddo County	35	Onshore	Federal	
2008	Oil (bbl)	OK	40017	Canadian County	3,212	Onshore	Federal	
2008	Oil (bbl)	OK	40029	Coal County	7,373	Onshore	Federal	
2008	Oil (bbl)	OK	40031	Comanche County	1,093	Onshore	Federal	
2008	Oil (bbl)	OK	40037	Creek County	176	Onshore	Federal	
2008	Oil (bbl)	OK	40039	Custer County	2,212	Onshore	Federal	
2008	Oil (bbl)	OK	40043	Dewey County	9,714	Onshore	Federal	
2008	Oil (bbl)	OK	40045	Ellis County	8,854	Onshore	Federal	
2008	Oil (bbl)	OK	40047	Garfield County	477	Onshore	Federal	
2008	Oil (bbl)	OK	40049	Garvin County	2,181	Onshore	Federal	
2008	Oil (bbl)	OK	40051	Grady County	1,658	Onshore	Federal	
2008	Oil (bbl)	OK	40059	Harper County	122	Onshore	Federal	
2008	Oil (bbl)	OK	40073	Kingfisher County	580	Onshore	Federal	
2008	Oil (bbl)	OK	40081	Lincoln County	2,169	Onshore	Federal	
2008	Oil (bbl)	OK	40083	Logan County	11	Onshore	Federal	
2008	Oil (bbl)	OK	40093	Major County	217	Onshore	Mixed Exploratory	
2008	Oil (bbl)	OK	40093	Major County	56,286	Onshore	Federal	
2008	Oil (bbl)	OK	40087	McClain County	75	Onshore	Federal	
2008	Oil (bbl)	OK	40109	Oklahoma County	7	Onshore	Federal	
2008	Oil (bbl)	OK	40119	Payne County	311	Onshore	Federal	
2008	Oil (bbl)	OK	40129	Roger Mills County	22,563	Onshore	Federal	
2008	Oil (bbl)	OK	40139	Texas County	11,547	Onshore	Federal	
2008	Oil (bbl)	OK	40141	Tillman County	13,096	Onshore	Federal	
2008	Oil (bbl)	OK	40149	Washita County	3,012	Onshore	Federal	
2008	Oil (bbl)	OK	40151	Woods County	22,833	Onshore	Federal	
2008	Oil (bbl)	OK	40153	Woodward County	3,489	Onshore	Federal	
2008	Gas (mcf)	PA	42063	Indiana County	6,391	Onshore	Federal	
2008	Gas (mcf)	PA	42129	Westmoreland County	10,753	Onshore	Federal	
2008	Gas (mcf)	SD	46047	Fall River County	6,271	Onshore	Federal	
2008	Gas (mcf)	SD	46063	Harding County	1,711,995	Onshore	Federal	
2008	Oil (bbl)	SD	46047	Fall River County	18,253	Onshore	Federal	
2008	Oil (bbl)	SD	46063	Harding County	161,401	Onshore	Federal	
2008	Gas (mcf)	TX	48037	Bowie County	549	Onshore	Federal	
2008	Gas (mcf)	TX	48041	Brazos County	2	Onshore	Federal	
2008	Gas (mcf)	TX	48051	Burleson County	208,169	Onshore	Federal	
2008	Gas (mcf)	TX	48121	Denton County	374,811	Onshore	Federal	
2008	Gas (mcf)	TX	48161	Freestone County	103,651	Onshore	Federal	
2008	Gas (mcf)	TX	48167	Galveston County	118,432	Onshore	Federal	
2008	Gas (mcf)	TX	48181	Grayson County	23,256	Onshore	Federal	
2008	Gas (mcf)	TX	48203	Harrison County	46,966	Onshore	Federal	
2008	Gas (mcf)	TX	48211	Hemphill County	9,494	Onshore	Federal	
2008	Gas (mcf)	TX	48215	Hidalgo County	32,575	Onshore	Federal	
2008	Gas (mcf)	TX	48217	Hill County	73,389	Onshore	Federal	
2008	Gas (mcf)	TX	48225	Houston County	772,695	Onshore	Federal	
2008	Gas (mcf)	TX	48239	Jackson County	851	Onshore	Federal	
2008	Gas (mcf)	TX	48251	Johnson County	534,494	Onshore	Federal	
2008	Gas (mcf)	TX	48253	Jones County	2,054	Onshore	Federal	
2008	Gas (mcf)	TX	48287	Lee County	18,638	Onshore	Federal	
2008	Gas (mcf)	TX	48297	Live Oak County	45,126	Onshore	Federal	
2008	Gas (mcf)	TX	48311	McMullen County	36,412	Onshore	Federal	
2008	Gas (mcf)	TX	48347	Nacogdoches County	438,686	Onshore	Federal	
2008	Gas (mcf)	TX	48351	Newton County	7	Onshore	Federal	
2008	Gas (mcf)	TX	48355	Nueces County	75,302	Onshore	Federal	
2008	Gas (mcf)	TX	48357	Ochiltree County	3,659	Onshore	Federal	
2008	Gas (mcf)	TX	48367	Parker County	89,048	Onshore	Federal	
2008	Gas (mcf)	TX	48403	Sabine County	22,860	Onshore	Federal	
2008	Gas (mcf)	TX	48407	San Jacinto County	147,027	Onshore	Federal	
2008	Gas (mcf)	TX	48419	Shelby County	6,519,687	Onshore	Federal	
2008	Gas (mcf)	TX	48427	Starr County	7,882,677	Onshore	Federal	
2008	Gas (mcf)	TX	48439	Tarrant County	6,658,681	Onshore	Federal	
2008	Gas (mcf)	TX	48441	Taylor County	3,520	Onshore	Federal	
2008	Gas (mcf)	TX	48471	Walker County	11,286	Onshore	Federal	
2008	Gas (mcf)	TX	48477	Washington County	39,795	Onshore	Federal	
2008	Gas (mcf)	TX	48483	Wheeler County	4,338	Onshore	Federal	
2008	Gas (mcf)	TX	48487	Wilbarger County	5,918	Onshore	Federal	
2008	Gas (mcf)	TX	48497	Wise County	359,097	Onshore	Federal	
2008	Gas (mcf)	TX	48505	Zapata County	472,375	Onshore	Federal	
2008	Oil (bbl)	TX	48037	Bowie County	1,801	Onshore	Federal	
2008	Oil (bbl)	TX	48041	Brazos County	1	Onshore	Federal	
2008	Oil (bbl)	TX	48051	Burleson County	21,841	Onshore	Federal	
2008	Oil (bbl)	TX	48071	Chambers County	3,151	Onshore	Federal	
2008	Oil (bbl)	TX	48167	Galveston County	72,402	Onshore	Federal	
2008	Oil (bbl)	TX	48179	Gray County	3,168	Onshore	Federal	
2008	Oil (bbl)	TX	48181	Grayson County	5,905	Onshore	Federal	
2008	Oil (bbl)	TX	48203	Harrison County	1,020	Onshore	Federal	
2008	Oil (bbl)	TX	48211	Hemphill County	37	Onshore	Federal	
2008	Oil (bbl)	TX	48215	Hidalgo County	158	Onshore	Federal	
2008	Oil (bbl)	TX	48225	Houston County	128,320	Onshore	Federal	
2008	Oil (bbl)	TX	48241	Jasper County	1,928	Onshore	Federal	
2008	Oil (bbl)	TX	48253	Jones County	1,510	Onshore	Federal	
2008	Oil (bbl)	TX	48287	Lee County	741	Onshore	Federal	
2008	Oil (bbl)	TX	48297	Live Oak County	680	Onshore	Federal	
2008	Oil (bbl)	TX	48311	McMullen County	3,175	Onshore	Federal	
2008	Oil (bbl)	TX	48347	Nacogdoches County	222	Onshore	Federal	
2008	Oil (bbl)	TX	48351	Newton County	11	Onshore	Federal	
2008	Oil (bbl)	TX	48355	Nueces County	1,125	Onshore	Federal	
2008	Oil (bbl)	TX	48357	Ochiltree County	9	Onshore	Federal	
2008	Oil (bbl)	TX	48367	Parker County	4	Onshore	Federal	
2008	Oil (bbl)	TX	48403	Sabine County	3,097	Onshore	Federal	
2008	Oil (bbl)	TX	48407	San Jacinto County	9,104	Onshore	Federal	
2008	Oil (bbl)	TX	48419	Shelby County	18,190	Onshore	Federal	
2008	Oil (bbl)	TX	48427	Starr County	34	Onshore	Federal	
2008	Oil (bbl)	TX	48439	Tarrant County	2,169	Onshore	Federal	
2008	Oil (bbl)	TX	48477	Washington County	3,455	Onshore	Federal	
2008	Oil (bbl)	TX	48483	Wheeler County	29	Onshore	Federal	
2008	Oil (bbl)	TX	48487	Wilbarger County	378	Onshore	Federal	
2008	Oil (bbl)	TX	48497	Wise County	24,661	Onshore	Federal	
2008	Oil (bbl)	TX	48505	Zapata County	64	Onshore	Federal	
2008	Clay (tons)	UT	49031	Piute County	W	Onshore	Federal	
2008	Coal (tons)	UT	49007	Carbon County	7,631,778	Onshore	Federal	
2008	Coal (tons)	UT	49015	Emery County	948,569	Onshore	Federal	
2008	Coal (tons)	UT	49041	Sevier County	W	Onshore	Federal	
2008	Gas (mcf)	UT	49007	Carbon County	3,598,195	Onshore	Mixed Exploratory	
2008	Gas (mcf)	UT	49007	Carbon County	48,670,104	Onshore	Federal	
2008	Gas (mcf)	UT	49009	Daggett County	131,472	Onshore	Federal	
2008	Gas (mcf)	UT	49013	Duchesne County	57,936	Onshore	Mixed Exploratory	
2008	Gas (mcf)	UT	49013	Duchesne County	5,596,249	Onshore	Federal	
2008	Gas (mcf)	UT	49015	Emery County	9,313,387	Onshore	Federal	
2008	Gas (mcf)	UT	49017	Garfield County	9,150	Onshore	Federal	
2008	Gas (mcf)	UT	49019	Grand County	74,652	Onshore	Mixed Exploratory	
2008	Gas (mcf)	UT	49019	Grand County	4,955,461	Onshore	Federal	
2008	Gas (mcf)	UT	49037	San Juan County	3,307,404	Onshore	Mixed Exploratory	
2008	Gas (mcf)	UT	49037	San Juan County	5,746,790	Onshore	Federal	
2008	Gas (mcf)	UT	49039	Sanpete County	19,116	Onshore	Federal	
2008	Gas (mcf)	UT	49043	Summit County	235,941	Onshore	Federal	
2008	Gas (mcf)	UT	49047	Uintah County	667,476	Onshore	Mixed Exploratory	
2008	Gas (mcf)	UT	49047	Uintah County	214,415,950	Onshore	Federal	
2008	Gas (mcf)	UT	49049	Utah County	39,596	Onshore	Federal	
2008	Gas (mcf)	UT	49053	Washington County	4,648	Onshore	Federal	
2008	Geothermal - Electrical Generation, Thousands of Pounds	UT	49001	Beaver County	2,465,692,202	Onshore	Federal	
2008	Gilsonite (tons)	UT	49047	Uintah County	16,957	Onshore	Federal	
2008	Magnesium Chloride Brine (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2008	Manure Salts (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2008	Oil (bbl)	UT	49007	Carbon County	5,634	Onshore	Mixed Exploratory	
2008	Oil (bbl)	UT	49007	Carbon County	44,431	Onshore	Federal	
2008	Oil (bbl)	UT	49009	Daggett County	94	Onshore	Federal	
2008	Oil (bbl)	UT	49013	Duchesne County	1,271	Onshore	Mixed Exploratory	
2008	Oil (bbl)	UT	49013	Duchesne County	3,312,242	Onshore	Federal	
2008	Oil (bbl)	UT	49015	Emery County	6,584	Onshore	Federal	
2008	Oil (bbl)	UT	49017	Garfield County	177,709	Onshore	Federal	
2008	Oil (bbl)	UT	49019	Grand County	48,698	Onshore	Mixed Exploratory	
2008	Oil (bbl)	UT	49019	Grand County	209,587	Onshore	Federal	
2008	Oil (bbl)	UT	49037	San Juan County	9,167	Onshore	Mixed Exploratory	
2008	Oil (bbl)	UT	49037	San Juan County	292,852	Onshore	Federal	
2008	Oil (bbl)	UT	49039	Sanpete County	4,824	Onshore	Federal	
2008	Oil (bbl)	UT	49041	Sevier County	1,665,709	Onshore	Federal	
2008	Oil (bbl)	UT	49043	Summit County	38,118	Onshore	Federal	
2008	Oil (bbl)	UT	49047	Uintah County	65,133	Onshore	Mixed Exploratory	
2008	Oil (bbl)	UT	49047	Uintah County	4,275,686	Onshore	Federal	
2008	Potash (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2008	Salt (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2008	Gas (mcf)	VA	51051	Dickenson County	201,200	Onshore	Federal	
2008	Gas (mcf)	VA	51091	Highland County	183	Onshore	Federal	
2008	Gas (mcf)	VA	51195	Wise County	9,619	Onshore	Federal	
2008	Limestone (tons)	VA	51071	Giles County	W	Onshore	Federal	
2008	Borate Products (tons)	Withheld	Withheld	Withheld	33,520	Onshore	Federal	
2008	Brine Products (tons)	Withheld	Withheld	Withheld	 77,591 	Onshore	Federal	
2008	Clay (tons)	Withheld	Withheld	Withheld	25,139	Onshore	Federal	
2008	Coal (tons)	Withheld	Withheld	Withheld	20,678,238	Onshore	Federal	
2008	Copper Concentrate (tons)	Withheld	Withheld	Withheld	222	Onshore	Federal	
2008	Gold and Silver Products (oz)	Withheld	Withheld	Withheld	7	Onshore	Federal	
2008	Hardrock Products (tons)	Withheld	Withheld	Withheld	187,627	Onshore	Federal	
2008	Lead Concentrate (tons)	Withheld	Withheld	Withheld	988	Onshore	Federal	
2008	Other Coal Products (tons)	Withheld	Withheld	Withheld	2,232	Onshore	Federal	
2008	Potash (tons)	Withheld	Withheld	Withheld	326,418	Onshore	Federal	
2008	Potassium Products (tons)	Withheld	Withheld	Withheld	539,195	Onshore	Federal	
2008	Quartz Crystal (tickets/pounds)	Withheld	Withheld	Withheld	11,300	Onshore	Federal	
2008	Salt (tons)	Withheld	Withheld	Withheld	27,030	Onshore/Offshore	Federal	
2008	Salt (tons)	Withheld	Withheld	Withheld	292,826	Onshore	Federal	
2008	Soda Ash (tons)	Withheld	Withheld	Withheld	756,762	Onshore	Federal	
2008	Sodium Bi-Carbonate (tons)	Withheld	Withheld	Withheld	51,007	Onshore	Federal	
2008	Sodium Products (tons)	Withheld	Withheld	Withheld	428,533	Onshore	Federal	
2008	Zinc Concentrate (tons)	Withheld	Withheld	Withheld	72	Onshore	Federal	
2008	Gas (mcf)	WV	54023	Grant County	24,070	Onshore	Federal	
2008	Gas (mcf)	WV	54041	Lewis County	10,906	Onshore	Federal	
2008	Gas (mcf)	WV	54059	Mingo County	91,063	Onshore	Federal	
2008	Gas (mcf)	WV	54071	Pendleton County	79,844	Onshore	Federal	
2008	Gas (mcf)	WV	54075	Pocahontas County	55,076	Onshore	Federal	
2008	Gas (mcf)	WV	54077	Preston County	38,658	Onshore	Federal	
2008	Gas (mcf)	WV	54083	Randolph County	6,606	Onshore	Federal	
2008	Gas (mcf)	WV	54093	Tucker County	289,169	Onshore	Federal	
2008	Gas (mcf)	WV	54109	Wyoming County	1,531	Onshore	Federal	
2008	Coal (tons)	WY	56005	Campbell County	387,199,798	Onshore	Federal	
2008	Coal (tons)	WY	56007	Carbon County	W	Onshore	Federal	
2008	Coal (tons)	WY	56009	Converse County	27,570,841	Onshore	Federal	
2008	Coal (tons)	WY	56023	Lincoln County	W	Onshore	Federal	
2008	Coal (tons)	WY	56037	Sweetwater County	2,186,850	Onshore	Federal	
2008	Gas (mcf)	WY	56001	Albany County	6,606	Onshore	Federal	
2008	Gas (mcf)	WY	56003	Big Horn County	2,344,632	Onshore	Federal	
2008	Gas (mcf)	WY	56005	Campbell County	956,800	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56005	Campbell County	86,899,147	Onshore	Federal	
2008	Gas (mcf)	WY	56007	Carbon County	615,384	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56007	Carbon County	74,272,277	Onshore	Federal	
2008	Gas (mcf)	WY	56009	Converse County	7,529	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56009	Converse County	5,707,465	Onshore	Federal	
2008	Gas (mcf)	WY	56011	Crook County	33,157	Onshore	Federal	
2008	Gas (mcf)	WY	56013	Fremont County	30,391	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56013	Fremont County	92,597,831	Onshore	Federal	
2008	Gas (mcf)	WY	56017	Hot Springs County	546,986	Onshore	Federal	
2008	Gas (mcf)	WY	56019	Johnson County	615,328	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56019	Johnson County	233,080,557	Onshore	Federal	
2008	Gas (mcf)	WY	56021	Laramie County	2,886	Onshore	Federal	
2008	Gas (mcf)	WY	56023	Lincoln County	1,319,900	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56023	Lincoln County	60,833,426	Onshore	Federal	
2008	Gas (mcf)	WY	56025	Natrona County	13,955	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56025	Natrona County	26,914,256	Onshore	Federal	
2008	Gas (mcf)	WY	56027	Niobrara County	737,725	Onshore	Federal	
2008	Gas (mcf)	WY	56029	Park County	110,719	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56029	Park County	7,401,805	Onshore	Federal	
2008	Gas (mcf)	WY	56033	Sheridan County	8,004	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56033	Sheridan County	12,336,425	Onshore	Federal	
2008	Gas (mcf)	WY	56035	Sublette County	1,872,990	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56035	Sublette County	1,053,689,042	Onshore	Federal	
2008	Gas (mcf)	WY	56037	Sweetwater County	1,695,572	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56037	Sweetwater County	138,854,152	Onshore	Federal	
2008	Gas (mcf)	WY	56041	Uinta County	75,780	Onshore	Mixed Exploratory	
2008	Gas (mcf)	WY	56041	Uinta County	51,307,129	Onshore	Federal	
2008	Gas (mcf)	WY	56043	Washakie County	860,847	Onshore	Federal	
2008	Gas (mcf)	WY	56045	Weston County	917,885	Onshore	Federal	
2008	Oil (bbl)	WY	56001	Albany County	19,808	Onshore	Federal	
2008	Oil (bbl)	WY	56003	Big Horn County	721,055	Onshore	Federal	
2008	Oil (bbl)	WY	56005	Campbell County	3,970,615	Onshore	Federal	
2008	Oil (bbl)	WY	56007	Carbon County	6,946	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56007	Carbon County	977,665	Onshore	Federal	
2008	Oil (bbl)	WY	56009	Converse County	8,136	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56009	Converse County	984,778	Onshore	Federal	
2008	Oil (bbl)	WY	56011	Crook County	735,722	Onshore	Federal	
2008	Oil (bbl)	WY	56013	Fremont County	9,097	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56013	Fremont County	654,885	Onshore	Federal	
2008	Oil (bbl)	WY	56017	Hot Springs County	2,462,560	Onshore	Federal	
2008	Oil (bbl)	WY	56019	Johnson County	2,146	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56019	Johnson County	902,798	Onshore	Federal	
2008	Oil (bbl)	WY	56021	Laramie County	18,238	Onshore	Federal	
2008	Oil (bbl)	WY	56023	Lincoln County	10,767	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56023	Lincoln County	448,433	Onshore	Federal	
2008	Oil (bbl)	WY	56025	Natrona County	948	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56025	Natrona County	4,127,924	Onshore	Federal	
2008	Oil (bbl)	WY	56027	Niobrara County	298,208	Onshore	Federal	
2008	Oil (bbl)	WY	56029	Park County	168	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56029	Park County	5,168,488	Onshore	Federal	
2008	Oil (bbl)	WY	56033	Sheridan County	8,311	Onshore	Federal	
2008	Oil (bbl)	WY	56035	Sublette County	14,739	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56035	Sublette County	7,001,375	Onshore	Federal	
2008	Oil (bbl)	WY	56037	Sweetwater County	9,449	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56037	Sweetwater County	2,479,766	Onshore	Federal	
2008	Oil (bbl)	WY	56041	Uinta County	420	Onshore	Mixed Exploratory	
2008	Oil (bbl)	WY	56041	Uinta County	567,408	Onshore	Federal	
2008	Oil (bbl)	WY	56043	Washakie County	562,648	Onshore	Federal	
2008	Oil (bbl)	WY	56045	Weston County	459,685	Onshore	Federal	
2008	Purge Liquor (tons - equivalent)	WY	56037	Sweetwater County	116,333	Onshore	Federal	
2008	Salt (tons)	WY	56023	Lincoln County	W	Onshore	Federal	
2008	Soda Ash (tons)	WY	56037	Sweetwater County	7,069,757	Onshore	Federal	
2008	Sodium Bi-Carbonate (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2008	Sodium Bisulfite (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2008	Sodium Sesquicarbonate (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2008	Sulfide (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2008	Trona Ore (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2009	Gas (mcf)	AK	02122	Kenai Peninsula Borough	28,155,114	Onshore	Federal	
2009	Gas (mcf)	AK	02185	North Slope Borough	10	Onshore	Federal	
2009	Oil (bbl)	AK	02122	Kenai Peninsula Borough	200,965	Onshore	Federal	
2009	Oil (bbl)	AK	02185	North Slope Borough	2,155	Onshore	Federal	
2009	Coal (tons)	AL	01057	Fayette County	W	Onshore	Federal	
2009	Coal (tons)	AL	01073	Jefferson County	W	Onshore	Federal	
2009	Gas (mcf)	AL	01003	Baldwin County	60,034	Onshore	Federal	
2009	Gas (mcf)	AL	01053	Escambia County	1,935	Onshore	Federal	
2009	Gas (mcf)	AL	01057	Fayette County	3,931	Onshore	Federal	
2009	Gas (mcf)	AL	01075	Lamar County	663	Onshore	Federal	
2009	Gas (mcf)	AL	01097	Mobile County	19,941,926	Onshore	Federal	
2009	Gas (mcf)	AL	01125	Tuscaloosa County	568,446	Onshore	Federal	
2009	Oil (bbl)	AL	01003	Baldwin County	7	Onshore	Federal	
2009	Oil (bbl)	AL	01039	Covington County	22,996	Onshore	Federal	
2009	Oil (bbl)	AL	01053	Escambia County	8,879	Onshore	Federal	
2009	Oil (bbl)	AL	01075	Lamar County	1,019	Onshore	Federal	
2009	Oil (bbl)	AL	01097	Mobile County	7	Onshore	Federal	
2009	Gas (mcf)	AR	05023	Cleburne County	107,054	Onshore	Federal	
2009	Gas (mcf)	AR	05027	Columbia County	3,422	Onshore	Federal	
2009	Gas (mcf)	AR	05029	Conway County	1,487,276	Onshore	Federal	
2009	Gas (mcf)	AR	05033	Crawford County	105,772	Onshore	Federal	
2009	Gas (mcf)	AR	05045	Faulkner County	519,835	Onshore	Federal	
2009	Gas (mcf)	AR	05047	Franklin County	243,783	Onshore	Federal	
2009	Gas (mcf)	AR	05071	Johnson County	531,363	Onshore	Federal	
2009	Gas (mcf)	AR	05083	Logan County	6,829,061	Onshore	Federal	
2009	Gas (mcf)	AR	05115	Pope County	87,394	Onshore	Federal	
2009	Gas (mcf)	AR	05127	Scott County	18,483	Onshore	Mixed Exploratory	
2009	Gas (mcf)	AR	05131	Sebastian County	11,945	Onshore	Mixed Exploratory	
2009	Gas (mcf)	AR	05131	Sebastian County	3,827,131	Onshore	Federal	
2009	Gas (mcf)	AR	05135	Sharp County	29,010	Onshore	Federal	
2009	Gas (mcf)	AR	05141	Van Buren County	3,149,637	Onshore	Federal	
2009	Gas (mcf)	AR	05145	White County	52,594	Onshore	Federal	
2009	Gas (mcf)	AR	05149	Yell County	975,999	Onshore	Federal	
2009	Oil (bbl)	AR	05027	Columbia County	6	Onshore	Federal	
2009	Quartz Crystal (tickets/pounds)	AR	05097	Montgomery County	W	Onshore	Federal	
2009	Salt (tons)	AZ	04013	Maricopa County	W	Onshore	Federal	
2009	Anhydrous Sodium Sulfate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2009	Borax-Decahydrate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2009	Borax-Pentahydrate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2009	Boric Acid (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2009	Gas (mcf)	CA	06013	Contra Costa County	4,534	Onshore	Federal	
2009	Gas (mcf)	CA	06019	Fresno County	182,758	Onshore	Federal	
2009	Gas (mcf)	CA	06021	Glenn County	13,071	Onshore	Federal	
2009	Gas (mcf)	CA	06029	Kern County	4,842,379	Onshore	Federal	
2009	Gas (mcf)	CA	06031	Kings County	36,908	Onshore	Federal	
2009	Gas (mcf)	CA	06037	Los Angeles County	129,766	Onshore	Federal	
2009	Gas (mcf)	CA	06053	Monterey County	3,861	Onshore	Federal	
2009	Gas (mcf)	CA	06067	Sacramento County	820,533	Onshore	Federal	
2009	Gas (mcf)	CA	06069	San Benito County	225	Onshore	Federal	
2009	Gas (mcf)	CA	06077	San Joaquin County	3,478	Onshore	Federal	
2009	Gas (mcf)	CA	06079	San Luis Obispo County	52	Onshore	Federal	
2009	Gas (mcf)	CA	06083	Santa Barbara County	46,301	Onshore	Federal	
2009	Gas (mcf)	CA	06095	Solano County	4,090,838	Onshore	Federal	
2009	Gas (mcf)	CA	06103	Tehama County	8,045	Onshore	Federal	
2009	Gas (mcf)	CA	06111	Ventura County	718,331	Onshore	Federal	
2009	Geothermal - Direct Utilization, Millions of BTUs	CA	06035	Lassen County	179,171	Onshore	Federal	
2009	Geothermal - Electrical Generation, Kilowatt Hours	CA	06025	Imperial County	423,244,000	Onshore	Federal	
2009	Geothermal - Electrical Generation, Kilowatt Hours	CA	06027	Inyo County	460,346,603	Onshore	Federal	
2009	Geothermal - Electrical Generation, Kilowatt Hours	CA	06051	Mono County	205,165,950	Onshore	Federal	
